"feature_id_full","feature_id","feature_mz","feature_rt","WT_vs_xthA1_p_value","WT_vs_xthA2_p_value","WT_vs_xthB1_p_value","xthA1_vs_xthA2_p_value","xthA1_vs_xthB1_p_value","xthA2_vs_xthB1_p_value","WT_vs_xthA1_p_value_minus_log10","WT_vs_xthA2_p_value_minus_log10","WT_vs_xthB1_p_value_minus_log10","xthA1_vs_xthA2_p_value_minus_log10","xthA1_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_fold_change","xthA1_vs_xthB1_fold_change","WT_vs_xthB1_fold_change","xthA1_vs_xthA2_fold_change","WT_vs_xthA2_fold_change","WT_vs_xthA1_fold_change","xthA2_vs_xthB1_fold_change_log2","xthA1_vs_xthB1_fold_change_log2","WT_vs_xthB1_fold_change_log2","xthA1_vs_xthA2_fold_change_log2","WT_vs_xthA2_fold_change_log2","WT_vs_xthA1_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"311_690.51_1.8",311,690.50757800165,1.7599324,0.999999998408103,0.999997902078466,6.12243589159789e-12,0.999998425301788,6.12665473909146e-12,6.16839912481737e-12,6.91352108865689e-10,9.11116701622783e-07,11.2130757537036,6.83883282803227e-07,11.2127765931677,11.2098275331254,1.893154955803,1.89411602124048,1.89421252648964,1.00050765281232,1.00055862869724,1.00005095002,0.920792501278963,0.92152470363722,0.921598207105916,0.000732202358257554,0.000805705826953659,7.35034686958817e-05,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines",NA,NA,NA,"CCCCCCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCC)COP(=O)(O)OCCN",NA,NA,NA,NA,"QHNWICFFSBJICC","nan","nan","InChI=1S/C37H72NO8P/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-21-22-24-26-28-30-37(40)46-35(34-45-47(41,42)44-32-31-38)33-43-36(39)29-27-25-23-10-8-6-4-2/h16-17,35H,3-15,18-34,38H2,1-2H3,(H,41,42)","VCUZXJYXKNVISY"
"363_575.5_2.1",363,575.503851621373,2.0666497,1,0.866027590855839,0.00022698054275927,0.866063640484086,0.000227008576468957,0.00074178329276009,0,0.0624682715328114,3.64401136983091,0.0624501937845483,3.6439577346889,3.12972295254396,1.49592812112912,1.60888656289041,1.60889965791182,1.07551060787334,1.0755193616505,1.00000813918253,0.581040855852636,0.686062610135497,0.68607435244599,0.105021754282861,0.105033496593354,1.17423104929217e-05,"Fatty acids","Glycerolipids","Diacylglycerols","[2-[(Z)-heptadec-9-enoyl]oxy-3-hydroxypropyl] (Z)-heptadec-9-enoate",NA,"CCCCCCCCCCCCCC[C@H]1O[C@@H]1CC[C@H]1O[C@@H]1CCCCCCCCCCCCC1=C[C@H](C)OC1=O","CCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCC",NA,NA,NA,NA,"VSRQGFZOPBDXOA","InChI=1S/C37H66O4/c1-3-4-5-6-7-8-9-10-14-17-20-23-26-33-35(40-33)28-29-36-34(41-36)27-24-21-18-15-12-11-13-16-19-22-25-32-30-31(2)39-37(32)38/h30-31,33-36H,3-29H2,1-2H3/t31-,33+,34+,35+,36+/m0/s1","VSRQGFZOPBDXOA-AYJUPLJXSA-N","InChI=1S/C37H68O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h15-18,35,38H,3-14,19-34H2,1-2H3","CNWDFRHWESXPEY"
"299_705.53_1.7",299,705.525789390193,1.7358158,1,0.999232392358395,6.98970437085222e-10,0.999232392358395,6.98970437085222e-10,7.53988649293547e-10,0,0.000333495776350627,9.15554119232623,0.000333495776350627,9.15554119232623,9.12263519204307,1.83691798273595,1.84661326225925,1.84661326225925,1.00527801437757,1.00527801437757,1,0.877287212436384,0.884881753141126,0.884881753141126,0.00759454070474159,0.00759454070474159,0,"Fatty acids","Glycerolipids","Diacylglycerols","6,15,26,35-tetrahydroxytetracontane-8,17,24,33-tetrone",NA,NA,"CCCCCC(CC(=O)CCCCCCC(CC(=O)CCCCCCC(=O)CC(CCCCCCC(=O)CC(CCCCC)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C40H74O8/c1-3-5-13-21-33(41)29-35(43)23-15-7-9-17-25-37(45)31-39(47)27-19-11-12-20-28-40(48)32-38(46)26-18-10-8-16-24-36(44)30-34(42)22-14-6-4-2/h33-34,37-38,41-42,45-46H,3-32H2,1-2H3","HELWGTVMBINIPJ"
"370_549.49_2.1",370,549.488173846194,2.0887914,1,0.999997106313173,1.1888775208746e-07,0.999997106313173,1.1888775208746e-07,1.20965029548614e-07,0,1.25671403941756e-06,6.9248628844462,1.25671403941756e-06,6.9248628844462,6.9173401641395,1.82624974413846,1.82856534044488,1.82856534044488,1.00126795161168,1.00126795161168,1,0.868884070904091,0.870712179674388,0.870712179674388,0.00182810877029754,0.00182810877029754,0,"Fatty acids","Glycerolipids","Diacylglycerols","[(2S)-1-hydroxy-3-[(E)-pentadec-9-enoyl]oxypropan-2-yl] heptadecanoate",NA,NA,"CCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCC",NA,NA,NA,NA,"MUOPIYZZODLLBT","nan","nan","InChI=1S/C35H66O5/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-35(38)40-33(31-36)32-39-34(37)29-27-25-23-21-19-16-14-12-10-8-6-4-2/h12,14,33,36H,3-11,13,15-32H2,1-2H3","AQYSJJUZJLWGJU"
"360_597.52_2",360,597.520724907537,2.0452383,1,0.999999999460573,1.48559387014302e-10,0.999999999460573,1.48559387014302e-10,1.48665524335456e-10,0,2.34270339641509e-10,9.82809990125034,2.34270339641509e-10,9.82809990125034,9.82778973307062,1.87985184097441,1.8799332514882,1.8799332514882,1.00004330687771,1.00004330687771,1,0.910618961522878,0.910681438787748,0.910681438787748,6.2477264870624e-05,6.2477264870624e-05,0,"Fatty acids","Fatty amides","N-acyl amines","R-(+)-N-[15-Methyl-3-(13-Methyl-4Z-Tetradecenoyloxy)-Hexadecanoyl]Glycine Methyl Ester",NA,NA,"CC(C)CCCCCCCCCCCC(CC(=O)NCC(=O)OC)OC(=O)CCC=CCCCCCCCC(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C35H65NO5/c1-30(2)24-20-16-12-8-6-10-14-18-22-26-32(28-33(37)36-29-35(39)40-5)41-34(38)27-23-19-15-11-7-9-13-17-21-25-31(3)4/h15,19,30-32H,6-14,16-18,20-29H2,1-5H3,(H,36,37)","MYRZBNIJAADTGN"
"1074_516.97_10.4",1074,516.969011000335,10.442651,1,1,2.70894418008538e-14,1,2.70894418008538e-14,2.70894418008538e-14,0,0,13.5671999438523,0,13.5671999438523,13.5671999438523,1.95714765411277,1.95714765411277,1.95714765411277,1,1,1,0.968752602066183,0.968752602066183,0.968752602066183,0,0,0,"Amino acids and Peptides","β-lactams","Cephalosporins","[(5R)-7-oxo-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carbonyl]oxymethyl (5R)-6-(2,3-dihydroimidazo[2,1-b][1,3]thiazol-6-yl)-7-oxo-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylate",NA,NA,"C1CSC2=NC(=CN21)C3C4N(C3=O)C(=CS4)C(=O)OCOC(=O)C5=CSC6N5C(=O)C6",NA,NA,NA,NA,"IKRVLETVVQWLNQ","nan","nan","InChI=1S/C18H14N4O6S3/c23-11-3-12-21(11)9(5-30-12)16(25)27-7-28-17(26)10-6-31-15-13(14(24)22(10)15)8-4-20-1-2-29-18(20)19-8/h4-6,12-13,15H,1-3,7H2","JPFCWEQMGLQWFF"
"1077_517.97_10.5",1077,517.967058834362,10.451136,1,1,2.77555756156289e-14,1,2.77555756156289e-14,2.77555756156289e-14,0,0,13.556649761519,0,13.556649761519,13.556649761519,1.94713036533864,1.94713036533864,1.94713036533864,1,1,1,0.961349479400423,0.961349479400423,0.961349479400423,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_728.57_0.5",10,728.5718006556,0.46792015,1,1,2.93098878501041e-14,1,2.93098878501041e-14,2.93098878501041e-14,0,0,13.5329858433212,0,13.5329858433212,13.5329858433212,1.95672582508273,1.95672582508273,1.95672582508273,1,1,1,0.96844162080666,0.96844162080666,0.96844162080666,0,0,0,"Alkaloids","Linear polyketides","Open-chain polyketides",NA,NA,"CCCCCCCCC/C=C\CC/C=C/CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCCCCCCCCC","CCC1C=CCCC2(O1)CC3CCC4N3C(N2)NC5(C4C(=O)OC(C)CCCCCCCCCCCCCCC(C(=O)NCCCN)O)CCCCO5",NA,NA,NA,NA,"XXMBGIMQDWOUJW","InChI=1S/C41H77NO9/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-34(44)33(32-50-41-39(48)38(47)37(46)36(31-43)51-41)42-40(49)35(45)30-28-26-24-22-19-16-14-12-10-8-6-4-2/h18,20,25,27,33-39,41,43-48H,3-17,19,21-24,26,28-32H2,1-2H3,(H,42,49)/b20-18-,27-25+","XXMBGIMQDWOUJW-YVULUBTBSA-N","InChI=1S/C42H75N5O6/c1-3-34-22-16-17-26-41(53-34)31-33-24-25-35-37(42(27-18-19-30-51-42)46-40(45-41)47(33)35)39(50)52-32(2)21-14-12-10-8-6-4-5-7-9-11-13-15-23-36(48)38(49)44-29-20-28-43/h16,22,32-37,40,45-46,48H,3-15,17-21,23-31,43H2,1-2H3,(H,44,49)","QVLMDPXTJSVFAT"
"303_1380.01_1.7",303,1380.0067981286,1.7430937,1,1,9.85878045867139e-14,1,9.85878045867139e-14,9.85878045867139e-14,0,0,13.0061768044124,0,13.0061768044124,13.0061768044124,1.94290022254674,1.94290022254674,1.94290022254674,1,1,1,0.958211813361146,0.958211813361146,0.958211813361146,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421_613.52_2.3",421,613.515034881387,2.298743,1,1,1.0991207943789e-13,1,1.0991207943789e-13,1.0991207943789e-13,0,0,12.9589545755935,0,12.9589545755935,12.9589545755935,1.94057180907615,1.94057180907615,1.94057180907615,1,1,1,0.95648181971509,0.95648181971509,0.95648181971509,0,0,0,"Fatty acids","Spingolipids","Sphingoid bases","N,N-Bis(1-carboxybutyl)-N-(1-carboxylatobutyl)-1-icosen-1-aminium",NA,NA,"CCCCCCCCCCCCCCCCCCC=C[N+](C(CCC)C(=O)O)(C(CCC)C(=O)O)C(CCC)C(=O)O",NA,NA,NA,NA,"WIFKXGKHHCQOQA","nan","nan","InChI=1S/C35H65NO6/c1-5-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-29-36(30(26-6-2)33(37)38,31(27-7-3)34(39)40)32(28-8-4)35(41)42/h25,29-32H,5-24,26-28H2,1-4H3,(H2-,37,38,39,40,41,42)/p+1","MVYLSHXKSRANSH"
"324_689.5_1.8",324,689.496837813898,1.7679466,1,1,2.8022029141539e-13,1,2.8022029141539e-13,2.8022029141539e-13,0,0,12.5525004196189,0,12.5525004196189,12.5525004196189,1.94668178958737,1.94668178958737,1.94668178958737,1,1,1,0.961017076095411,0.961017076095411,0.961017076095411,0,0,0,"Fatty acids","Fatty Acids and Conjugates","Imidazole alkaloids","Caproctamine",NA,NA,"CN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)CC1=CC=CC=C1OC)CC2=CC=CC=C2OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C40H66N4O4/c1-41(33-35-23-15-17-25-37(35)47-5)29-19-11-13-27-39(45)43(3)31-21-9-7-8-10-22-32-44(4)40(46)28-14-12-20-30-42(2)34-36-24-16-18-26-38(36)48-6/h15-18,23-26H,7-14,19-22,27-34H2,1-6H3","HDAQKLAKMZNBQB"
"8_727.57_0.5",8,727.566425545305,0.46790916,1,1,4.34652314140749e-13,1,4.34652314140749e-13,4.34652314140749e-13,0,0,12.361858003797,0,12.361858003797,12.361858003797,1.94017228697395,1.94017228697395,1.94017228697395,1,1,1,0.956184769178723,0.956184769178723,0.956184769178723,0,0,0,"Terpenoids","Meroterpenoids","Prenyl quinone meroterpenoids","2,3-dimethoxy-5-methyl-6-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaen-1-yl)cyclohexa-2,5-diene-1,4-dione",NA,"COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O","CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C",NA,NA,NA,NA,"ICFIZJQGJAJRSU","InChI=1S/C49H74O4/c1-36(2)20-13-21-37(3)22-14-23-38(4)24-15-25-39(5)26-16-27-40(6)28-17-29-41(7)30-18-31-42(8)32-19-33-43(9)34-35-45-44(10)46(50)48(52-11)49(53-12)47(45)51/h20,22,24,26,28,30,32,34H,13-19,21,23,25,27,29,31,33,35H2,1-12H3/b37-22+,38-24+,39-26+,40-28+,41-30+,42-32+,43-34+","ICFIZJQGJAJRSU-SGHXUWJISA-N","InChI=1S/C49H74O4/c1-36(2)20-13-21-37(3)22-14-23-38(4)24-15-25-39(5)26-16-27-40(6)28-17-29-41(7)30-18-31-42(8)32-19-33-43(9)34-35-45-44(10)46(50)48(52-11)49(53-12)47(45)51/h20,22,24,26,28,30,32,34H,13-19,21,23,25,27,29,31,33,35H2,1-12H3","ICFIZJQGJAJRSU"
"323_688.49_1.8",323,688.493432537819,1.7690126,1,1,4.57966997657877e-13,1,4.57966997657877e-13,4.57966997657877e-13,0,0,12.3391658173051,0,12.3391658173051,12.3391658173051,1.95975523358977,1.95975523358977,1.95975523358977,1,1,1,0.970673478148026,0.970673478148026,0.970673478148026,0,0,0,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-[(2-azaniumylethyl phosphonato)oxy]-3-(hexadec-9-enoyloxy)propan-2-yl hexadec-9-enoate",NA,NA,"CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCC",NA,NA,NA,NA,"PGPMCWZMPPZJML","nan","nan","InChI=1S/C37H70NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-36(39)43-33-35(34-45-47(41,42)44-32-31-38)46-37(40)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h13-16,35H,3-12,17-34,38H2,1-2H3,(H,41,42)","PGPMCWZMPPZJML"
"382_706.5_2.1",382,706.500700996695,2.1240551,1,1,5.07371922253697e-13,1,5.07371922253697e-13,5.07371922253697e-13,0,0,12.2946735701212,0,12.2946735701212,12.2946735701212,1.91108389158883,1.91108389158883,1.91108389158883,1,1,1,0.934391110247699,0.934391110247699,0.934391110247699,0,0,0,"Fatty acids","Glycerolipids","Glycerophosphoserines","3-[1,3-bis[[(9Z,12Z,15Z)-octadeca-9,12,15-trienoyl]oxy]propan-2-ylamino]propanoic acid",NA,NA,"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)NCCC(=O)O",NA,NA,NA,NA,"FWOLXGQLERFJDO","nan","nan","InChI=1S/C42H69NO6/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-41(46)48-37-39(43-36-35-40(44)45)38-49-42(47)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,39,43H,3-4,9-10,15-16,21-38H2,1-2H3,(H,44,45)","XEVOQIWNFUAVLG"
"512_474.26_2.9",512,474.259223952509,2.8731349,1,1,1.07003295113373e-12,1,1.07003295113373e-12,1.07003295113373e-12,0,0,11.9706028482258,0,11.9706028482258,11.9706028482258,1.93906545998541,1.93906545998541,1.93906545998541,1,1,1,0.955361507520135,0.955361507520135,0.955361507520135,0,0,0,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","(2-aminoethoxy)[3-(hexadec-9-enoyloxy)-2-hydroxypropoxy]phosphinic acid",NA,"CC1=CCC2C3(C)CCC(=O)C(C)(C)C3CCC2(C)C12Cc1c(cc(-c3cccnc3)oc1=O)O2","CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,"AHYSWFBBMLPXFU","InChI=1S/C30H35NO4/c1-18-8-9-24-28(4)12-11-25(32)27(2,3)23(28)10-13-29(24,5)30(18)16-20-22(35-30)15-21(34-26(20)33)19-7-6-14-31-17-19/h6-8,14-15,17,23-24H,9-13,16H2,1-5H3","AHYSWFBBMLPXFU-UHFFFAOYSA-N","InChI=1S/C21H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h7-8,20,23H,2-6,9-19,22H2,1H3,(H,25,26)","DSOWUEHXZJUNID"
"1030_370.04_10.4",1030,370.039789872594,10.358854,1,1,1.11854969730985e-12,1,1.11854969730985e-12,1.11854969730985e-12,0,0,11.9513447153779,0,11.9513447153779,11.9513447153779,1.92123224811835,1.92123224811835,1.92123224811835,1,1,1,0.942031929703977,0.942031929703977,0.942031929703977,0,0,0,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Gallotannins","3-(2-Carboxy-4,5,6-trihydroxyphenyl)-2-oxo-2H-pyran-4,6-dicarboxylic acid",NA,NA,"C1=C(C(=C(C(=C1O)O)O)C2=C(C=C(OC2=O)C(=O)O)C(=O)O)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H8O11/c15-5-1-3(11(18)19)7(10(17)9(5)16)8-4(12(20)21)2-6(13(22)23)25-14(8)24/h1-2,15-17H,(H,18,19)(H,20,21)(H,22,23)","BGYGZVNMOAISLQ"
"305_1394.02_1.7",305,1394.02039956202,1.7432384,1,1,1.13353770814228e-12,1,1.13353770814228e-12,1.13353770814228e-12,0,0,11.9455640281041,0,11.9455640281041,11.9455640281041,1.89593590765346,1.89593590765346,1.89593590765346,1,1,1,0.922910194577206,0.922910194577206,0.922910194577206,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9_744.59_0.5",9,744.593033356122,0.46790916,1,1,1.16839871111551e-12,1,1.16839871111551e-12,1.16839871111551e-12,0,0,11.9324089307773,0,11.9324089307773,11.9324089307773,1.90863793780272,1.90863793780272,1.90863793780272,1,1,1,0.932543454299234,0.932543454299234,0.932543454299234,0,0,0,"Terpenoids","Meroterpenoids","Prenyl quinone meroterpenoids","4-[[3-[2,3-Bis[2-(propoxymethyl)pent-4-enoxy]propoxy]-2-[2-(propoxymethyl)pent-4-enoxy]propoxy]methyl]-5-propoxypent-1-ene",NA,NA,"CCCOCC(CC=C)COCC(COCC(COCC(CC=C)COCCC)OCC(CC=C)COCCC)OCC(CC=C)COCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C42H78O9/c1-9-17-37(25-43-21-13-5)29-47-33-41(50-31-39(19-11-3)27-45-23-15-7)35-49-36-42(51-32-40(20-12-4)28-46-24-16-8)34-48-30-38(18-10-2)26-44-22-14-6/h9-12,37-42H,1-4,13-36H2,5-8H3","UIRWAKVRMPCRBC"
"1079_310.95_10.5",1079,310.948047791849,10.45899,1,1,1.9151347174784e-12,1,1.9151347174784e-12,1.9151347174784e-12,0,0,11.7178006707817,0,11.7178006707817,11.7178006707817,1.88621337437185,1.88621337437185,1.88621337437185,1,1,1,0.915492887431824,0.915492887431824,0.915492887431824,0,0,0,"Alkaloids","β-lactams","Pyridine alkaloids","5-(Trifluoroacetamido)pyridine-2-sulfonyl chloride",NA,NA,"C1=CC(=NC=C1NC(=O)C(F)(F)F)S(=O)(=O)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H4ClF3N2O3S/c8-17(15,16)5-2-1-4(3-12-5)13-6(14)7(9,10)11/h1-3H,(H,13,14)","QBEPUMYJPSFUNN"
"841_155.08_6",841,155.079113222936,5.974567,1,1,2.12574402524979e-12,1,2.12574402524979e-12,2.12574402524979e-12,0,0,11.6724890329052,0,11.6724890329052,11.6724890329052,1.89560984435766,1.89560984435766,1.89560984435766,1,1,1,0.9226620583648,0.9226620583648,0.9226620583648,0,0,0,"Amino acids and Peptides","Small peptides","Aminoacids","L-Orn",NA,NA,"C(CC(C(=O)O)N)CN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)","AHLPHDHHMVZTML"
"310_688.49_1.8",310,688.493124097852,1.7587707,1,1,3.54605234065275e-12,1,3.54605234065275e-12,3.54605234065275e-12,0,0,11.4502548583885,0,11.4502548583885,11.4502548583885,1.90557405221776,1.90557405221776,1.90557405221776,1,1,1,0.930225673587737,0.930225673587737,0.930225673587737,0,0,0,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-[(2-azaniumylethyl phosphonato)oxy]-3-(hexadec-9-enoyloxy)propan-2-yl hexadec-9-enoate",NA,NA,"CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCC",NA,NA,NA,NA,"PGPMCWZMPPZJML","nan","nan","InChI=1S/C37H70NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-36(39)43-33-35(34-45-47(41,42)44-32-31-38)46-37(40)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h13-16,35H,3-12,17-34,38H2,1-2H3,(H,41,42)","PGPMCWZMPPZJML"
"1053_371.03_10.4",1053,371.033523951545,10.360648,1,1,5.41522382491166e-12,1,5.41522382491166e-12,5.41522382491166e-12,0,0,11.2663835881771,0,11.2663835881771,11.2663835881771,1.90029136197023,1.90029136197023,1.90029136197023,1,1,1,0.92622063657892,0.92622063657892,0.92622063657892,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309_689.5_1.8",309,689.496659628339,1.7576939,1,1,6.5820682237927e-12,1,6.5820682237927e-12,6.5820682237927e-12,0,0,11.1816376205128,0,11.1816376205128,11.1816376205128,1.89906020084383,1.89906020084383,1.89906020084383,1,1,1,0.92528564012787,0.92528564012787,0.92528564012787,0,0,0,"Alkaloids","Oligopeptides","Open-chain polyketides","Caproctamine",NA,NA,"CN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)CC1=CC=CC=C1OC)CC2=CC=CC=C2OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C40H66N4O4/c1-41(33-35-23-15-17-25-37(35)47-5)29-19-11-13-27-39(45)43(3)31-21-9-7-8-10-22-32-44(4)40(46)28-14-12-20-30-42(2)34-36-24-16-18-26-38(36)48-6/h15-18,23-26H,7-14,19-22,27-34H2,1-6H3","HDAQKLAKMZNBQB"
"308_1379_1.8",308,1378.99546817511,1.7509878,1,1,6.8015593157611e-12,1,6.8015593157611e-12,6.8015593157611e-12,0,0,11.1673915101471,0,11.1673915101471,11.1673915101471,1.9144044173871,1.9144044173871,1.9144044173871,1,1,1,0.936895630935513,0.936895630935513,0.936895630935513,0,0,0,"Fatty acids","Glycerolipids","Triacylglycerols","N-[(Z,2S,3S,4R)-3,4-bis(phenylmethoxy)-1-[(2S,3R,4S,5S,6R)-3,4,5-tris(phenylmethoxy)-6-(phenylmethoxymethyl)oxan-2-yl]oxyoctadec-5-en-2-yl]hexacosanamide",NA,NA,"CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)C(C(C=CCCCCCCCCCCCC)OCC6=CC=CC=C6)OCC7=CC=CC=C7",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C92H133NO9/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-24-25-26-27-29-31-33-35-55-69-87(94)93-84(88(97-72-80-60-46-38-47-61-80)85(96-71-79-58-44-37-45-59-79)68-54-34-32-30-28-16-14-12-10-8-6-4-2)76-101-92-91(100-75-83-66-52-41-53-67-83)90(99-74-82-64-50-40-51-65-82)89(98-73-81-62-48-39-49-63-81)86(102-92)77-95-70-78-56-42-36-43-57-78/h36-54,56-68,84-86,88-92H,3-35,55,69-77H2,1-2H3,(H,93,94)","QWCKYHLHHXOASS"
"362_639.53_2.1",362,639.531072822798,2.0657575,1,1,7.99027510822725e-12,1,7.99027510822725e-12,7.99027510822725e-12,0,0,11.0974382675035,0,11.0974382675035,11.0974382675035,1.88043611863538,1.88043611863538,1.88043611863538,1,1,1,0.911067296597118,0.911067296597118,0.911067296597118,0,0,0,"Fatty acids","Glycerolipids","Diacylglycerols","1-(10-Methyl-hexadecanoyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol",NA,"CCCCCCCC[C@@H]1C[C@@H]2CC[C@H]3[C@@H](C(=O)OC(C)CCCCCCC[C@@H]4C[C@@H]5CC[C@@H]6C[C@H](C)N=C(N4)N65)[C@@H](C)N=C(N1)N23","CCCCCCC(C)CCCCCCCCC(=O)OCC(CO)OCCCCCCCCC1CCC2C(C1)C3C2C4C3CC4",NA,NA,NA,NA,"HGZBYTYKEVODQE","InChI=1S/C38H66N6O2/c1-5-6-7-8-11-14-18-30-25-33-21-22-34-35(28(4)40-38(42-30)44(33)34)36(45)46-27(3)16-13-10-9-12-15-17-29-24-32-20-19-31-23-26(2)39-37(41-29)43(31)32/h26-35H,5-25H2,1-4H3,(H,39,41)(H,40,42)/t26-,27?,28+,29+,30+,31+,32-,33-,34-,35-/m0/s1","HGZBYTYKEVODQE-LZBHNGPDSA-N","InChI=1S/C40H72O4/c1-3-4-5-14-19-31(2)20-15-10-6-7-12-17-22-38(42)44-30-33(29-41)43-27-18-13-9-8-11-16-21-32-23-24-36-37(28-32)40-35-26-25-34(35)39(36)40/h31-37,39-41H,3-30H2,1-2H3","VBHQMDXWGTXWBW"
"1054_367.04_10.4",1054,367.042308094255,10.364782,1,1,1.13994369499437e-11,1,1.13994369499437e-11,1.13994369499437e-11,0,0,10.9431165991522,0,10.9431165991522,10.9431165991522,1.88169934176017,1.88169934176017,1.88169934176017,1,1,1,0.91203613242206,0.91203613242206,0.91203613242206,0,0,0,"Alkaloids","Small peptides","Aminoacids","N,N-dimethyl-5-nitro-6-[3-(trifluoromethyl)phenoxy]pyrimidin-4-amine",NA,NA,"CN(C)C1=C(C(=NC=N1)OC2=CC=CC(=C2)C(F)(F)F)[N+](=O)[O-]",NA,NA,NA,NA,"BNOFGJCDOXFNDX","nan","nan","InChI=1S/C13H11F3N4O3/c1-19(2)11-10(20(21)22)12(18-7-17-11)23-9-5-3-4-8(6-9)13(14,15)16/h3-7H,1-2H3","OTOVXTRWRNFAGK"
