"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"730_279.23_7.5",730,279.231901992739,7.5032687,"C18H30O2"
"737_341.32_7.7",737,341.316212127872,7.6507044,"C20H37NO2"
"738_296.26_7.7",738,296.258411456005,7.650954,"C18H30O2"
"739_279.23_7.7",739,279.231879492994,7.650259,"C18H30O2"
"74_188.18_0.6",74,188.175841757074,0.5532794,"C9H18N2O"
"740_318.24_7.7",740,318.240288931435,7.6510897,NA
"744_298.27_7.7",744,298.274016040882,7.73662,"C18H32O2"
"745_320.26_7.8",745,320.255878716882,7.754945,NA
"747_280.26_7.8",747,280.263628372309,7.7615647,NA
"749_454.29_7.8",749,454.292882386441,7.773249,"C21H44NO7P"
"75_156.04_0.6",75,156.042159152455,0.5587196,"C5H11NO2"
"750_480.31_7.8",750,480.308675592438,7.7795024,"C23H46NO7P"
"751_280.26_7.8",751,280.263592821436,7.795792,"C18H30O"
"754_298.27_7.8",754,298.273995740473,7.800223,"C18H32O2"
"757_522.36_7.8",757,522.355828489641,7.8107605,"C26H52NO7P"
"758_341.32_7.8",758,341.316207467397,7.831453,"C20H37NO2"
"759_318.24_7.8",759,318.2402748752,7.831858,"C15H28N2O4"
"76_294.86_0.6",76,294.863764797221,0.5608517,NA
"760_296.26_7.8",760,296.258401269328,7.8317986,"C18H30O2"
"764_263.24_7.9",764,263.237000004142,7.8868203,"C18H30O"
"765_339.3_7.9",765,339.300589030238,7.887305,"C20H35NO2"
