"sirius_smiles"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_ConfidenceScoreExact"	"sirius_ConfidenceScoreApproximate"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScoreNormalized"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_precursorFormula"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_retentionTimeInMinutes"	"sirius_formulaId"	"sirius_alignedFeatureId"	"sirius_compoundId"	"sirius_mappingFeatureId"	"sirius_overallFeatureQuality"	"sirius_chebiid"	"sirius_chebiasciiname"	"feature_id"
"CC(=CCCC(=CCCC(=CCNC(=O)C)C)C)C"	1	3	"0.075"	"0.075"	-166.91	0.018	0.333	25.319	"C17H29NO"	"[M + H3N + H]+"	"C17H33N2O+"	"ZTIOVNSRRZYQRZ"	"InChI=1S/C17H29NO/c1-14(2)8-6-9-15(3)10-7-11-16(4)12-13-18-17(5)19/h8,10,12H,6-7,9,11,13H2,1-5H3,(H,18,19)"	"N-(3,7,11-trimethyldodeca-2,6,10-trienyl)acetamide"	4.8	"10015635;25117589;54565230"	"LotusExpanded;PUBCHEM:(10015635 25117589 54565230)"	8589934594	281.259	364	6.075	836961213880400256	836961020783024128	836961020778829824	534	NA	NA	NA	534
"CC(=CCCC(=O)CCC=C(C)C)C"	1	1	"0.108"	"0.186"	-45.621	0.992	0.333	113.143	"C13H22O"	"[M + H3N + H]+"	"C13H26NO+"	"LTJOXDFGIGRGCK"	"InChI=1S/C13H22O/c1-11(2)7-5-9-13(14)10-6-8-12(3)4/h7-8H,5-6,9-10H2,1-4H3"	"Bis(4-methyl-3-pentenyl) ketone"	3.7	"11127151"	"LotusExpanded;PUBCHEM:(11127151)"	8589934594	212.201	559	9.317	836961261523505408	836961034099940864	836961034099940864	914	NA	NA	NA	914
"CC(=CCCC(=O)CCC=C(C)C)C"	1	2	"0.092"	"0.121"	-79.457	0.01	0.5	30.555	"C13H22O"	"[M + H]+"	"C13H23O+"	"LTJOXDFGIGRGCK"	"InChI=1S/C13H22O/c1-11(2)7-5-9-13(14)10-6-8-12(3)4/h7-8H,5-6,9-10H2,1-4H3"	"Bis(4-methyl-3-pentenyl) ketone"	3.7	"11127151"	"LotusExpanded;PUBCHEM:(11127151)"	8589934594	195.174	452	7.528	836961254883921536	836961027695237888	836961027695237888	731	NA	NA	NA	731
"CC(=CCCC(=O)CCC=C(C)C)C"	1	1	"0.081"	"0.114"	-54.825	0.991	0.5	193.384	"C13H22O"	"[M + H]+"	"C13H23O+"	"LTJOXDFGIGRGCK"	"InChI=1S/C13H22O/c1-11(2)7-5-9-13(14)10-6-8-12(3)4/h7-8H,5-6,9-10H2,1-4H3"	"Bis(4-methyl-3-pentenyl) ketone"	3.7	"11127151"	"LotusExpanded;PUBCHEM:(11127151)"	8589934594	195.174	456	7.6	836961240895915904	836961027821067008	836961027821067008	734	NA	NA	NA	734
"CC(=CCCC(=O)OC(CCCCCCCCCCCC(C)C)CC(=O)NCC(=O)O)CCCCCCCC(C)C"	1	1	"0.045"	"0.151"	-347.811	0.99	0.333	64.433	"C35H65NO5"	"[M + H3N + H]+"	"C35H69N2O5+"	"YOQGZFBHADZMDN"	"InChI=1S/C35H65NO5/c1-29(2)21-16-12-9-7-6-8-10-15-19-25-32(27-33(37)36-28-34(38)39)41-35(40)26-20-24-31(5)23-18-14-11-13-17-22-30(3)4/h24,29-30,32H,6-23,25-28H2,1-5H3,(H,36,37)(H,38,39)"	"YOQGZFBHADZMDN"	10.784	NA	"LotusExpanded"	8589934592	597.52	577	9.609	836961263155089792	836961035693776512	836961035693776512	959	NA	NA	NA	959
"CC(=CCCC(C)=CCCC(=CCCC(=CCO)CO)CO)CN"	1	1	"0.019"	"0.019"	-275.262	1	0.333	99.824	"C20H35NO3"	"[M + H3N + H]+"	"C20H39N2O3+"	"SLYOITHFDGEFFN"	"InChI=1S/C20H35NO3/c1-17(6-3-8-18(2)14-21)7-4-9-19(15-23)10-5-11-20(16-24)12-13-22/h7-8,10,12,22-24H,3-6,9,11,13-16,21H2,1-2H3"	"SLYOITHFDGEFFN"	2.908	NA	"LotusExpanded"	8589934592	355.296	385	6.418	836961236244432000	836961022313945344	836961022313945344	578	NA	NA	NA	578
"CC(=CCCC=CC=O)C"	1	1	"0.043"	"0.043"	-47.694	1	0.333	128.049	"C9H14O"	"[M + H3N + H]+"	"C9H18NO+"	"DAYOEEGKLUCJMX"	"InChI=1S/C9H14O/c1-9(2)7-5-3-4-6-8-10/h4,6-8H,3,5H2,1-2H3"	"(2E)-7-methylocta-2,6-dienal"	2.4	"53750792;134886493;13183479"	"LotusExpanded;PUBCHEM:(53750792 134886493 13183479)"	8589934594	156.138	473	7.89	836961246809885184	836961029108718592	836961029108718592	771	NA	NA	NA	771
"CC(=CCCC=O)C=C"	1	1	"0.033"	"0.046"	-51.527	1	0.333	130.849	"C8H12O"	"[M + H3N + H]+"	"C8H16NO+"	"QSGFNRAGUVEDCC"	"InChI=1S/C8H12O/c1-3-8(2)6-4-5-7-9/h3,6-7H,1,4-5H2,2H3"	"(4E)-5-methylhepta-4,6-dienal"	2	"12739257;10931432"	"LotusExpanded;PUBCHEM:(12739257 10931432)"	8589934594	142.123	170	2.832	836961167483005056	836961012230837376	836961012226643072	288	NA	NA	NA	288
"CC(=CCCC1=CCC(CC1)C(=NO)C)C"	1	1	"0.011"	"0.011"	-180.684	0.999	0.333	66.698	"C14H23NO"	"[M + H3N + H]+"	"C14H27N2O+"	"XQJQANVTFLIWRG"	"InChI=1S/C14H23NO/c1-11(2)5-4-6-13-7-9-14(10-8-13)12(3)15-16/h5,7,14,16H,4,6,8-10H2,1-3H3"	"N-{1-[4-(4-methylpent-3-en-1-yl)cyclohex-3-en-1-yl]ethylidene}hydroxylamine"	3.5	"9633590;5420838;5420839;5909021;3738102"	"COCONUT:(CNP0129354);TeroMol:(TKC164436 TKC164437);SUPERNATURAL:(SN0437186);PUBCHEM:(9633590 5420838 5420839 5909021 3738102)"	11534338	239.212	364	6.064	836961241390843776	836961020577503232	836961020577503232	528	NA	NA	NA	528
"CC(=CCO)C(N)C=CC(C)(C)OO"	1	1	"0.039"	"0.039"	-171.651	0.999	1	38.461	"C10H19NO3"	"[M + Na]+"	"C10H19NNaO3+"	"SKTZXUBJNGNACY"	"InChI=1S/C10H19NO3/c1-8(5-7-12)9(11)4-6-10(2,3)14-13/h4-6,9,12-13H,7,11H2,1-3H3"	"SKTZXUBJNGNACY"	0.417	NA	"LotusExpanded"	8589934592	224.126	156	2.601	836961165922723712	836961011631051776	836961011626857472	271	NA	NA	NA	271
"CC(=CCO)C=CC=C(C)C=O"	1	1	"0.016"	"0.016"	-63.914	0.729	0.333	61.679	"C10H14O2"	"[M + H3N + H]+"	"C10H18NO2+"	"BDPQEKOXSJWJHX"	"InChI=1S/C10H14O2/c1-9(6-7-11)4-3-5-10(2)8-12/h3-6,8,11H,7H2,1-2H3"	"(2E,4E,6E)-8-hydroxy-2,6-dimethylocta-2,4,6-trienal"	1.6	"21763679;53676632"	"LotusExpanded;PUBCHEM:(21763679 53676632);DSSTox:(DTXSID00705881)"	146028888066	184.133	130	2.163	836961179357080832	836961010678944640	836961010678944640	244	NA	NA	NA	244
"CC(=N)C(C(=O)C)C(=O)OC"	1	1	"0.020"	"0.020"	-129.806	1	0.333	116.244	"C7H11NO3"	"[M + H3N + H]+"	"C7H15N2O3+"	"XFMMSQQRBYPHPZ"	"InChI=1S/C7H11NO3/c1-4(8)6(5(2)9)7(10)11-3/h6,8H,1-3H3"	"methyl 2-acetyl-3-iminobutanoate"	0	"7156861;162810673;162810674"	"COCONUT:(CNP0058428);PUBCHEM:(7156861 162810673 162810674)"	2097154	175.108	37	0.617	836961161933940224	836961004748198272	836961004748198272	107	NA	NA	NA	107
"CC(=NNC(=O)CC1=CC(=O)NN1)C2=CC=C(C=C2)[N+](=O)[O-]"	1	3	"0.042"	"0.042"	-202.468	0.022	0.208	10.459	"C13H13N5O4"	"[M + H3N + H]+"	"C13H17N6O4+"	"SVNGKQKCQKQFIE"	"InChI=1S/C13H13N5O4/c1-8(9-2-4-11(5-3-9)18(21)22)14-16-12(19)6-10-7-13(20)17-15-10/h2-5,7H,6H2,1H3,(H,16,19)(H2,15,17,20)"	"N-[(E)-1-(4-nitrophenyl)ethylideneamino]-2-(5-oxo-1,2-dihydropyrazol-3-yl)acetamide"	0.6	"6941913;5424789;949243"	"CHEBI:(120049);PUBCHEM:(6941913 5424789 949243);PUBMED:(null)"	98	321.131	211	3.51	836961172696525312	836961013828867328	836961013824673024	333	NA	"CHEBI:120049"	"N-[1-(4-nitrophenyl)ethylideneamino]-2-(5-oxo-1,2-dihydropyrazol-3-yl)acetamide"	333
"CC(=NO)C(C)(C)NCCCNC(C)(C)C(=NO)CN1C=CN=C1N"	1	2	"0.057"	"0.057"	-260.084	0.401	0.252	7.65	"C16H31N7O2"	"[M - H2O + H]+"	"C16H30N7O+"	"CXUHGFMUGTVRES"	"InChI=1S/C16H31N7O2/c1-12(21-24)15(2,3)19-7-6-8-20-16(4,5)13(22-25)11-23-10-9-18-14(23)17/h9-10,19-20,24-25H,6-8,11H2,1-5H3,(H2,17,18)"	"(NE)-N-[1-(2-aminoimidazol-1-yl)-3-[3-[[(3E)-3-hydroxyimino-2-methylbutan-2-yl]amino]propylamino]-3-methylbutan-2-ylidene]hydroxylamine"	0.5	"141828410"	"PUBCHEM:(141828410)"	2	336.251	381	6.358	836961256184155904	836961021907097728	836961021902903424	566	NA	NA	NA	566
"CC(=O)/C=C/C=C(C)/C=C/C(=O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C"	1	3	"0.026"	"0.026"	-207.3	0.161	0.333	63.148	"C30H44O3"	"[M + H3N + H]+"	"C30H48NO3+"	"LRDXTQXGWOSCOO"	"InChI=1S/C30H44O3/c1-24(2)12-8-13-25(3)14-9-15-26(4)16-10-17-28(6)22-23-33-30(32)21-20-27(5)18-11-19-29(7)31/h11-12,14,16,18-22H,8-10,13,15,17,23H2,1-7H3"	"LRDXTQXGWOSCOO"	8.265	NA	"LotusExpanded"	8589934592	470.363	614	10.241	836961276232930688	836961037992255360	836961037992255360	1024	NA	NA	NA	1024
"CC(=O)C=CC=CC(=O)C"	1	1	"0.138"	"0.138"	-37.285	0.999	0.333	62.932	"C8H10O2"	"[M + H3N + H]+"	"C8H14NO2+"	"BCKGLINGXIXQPD"	"InChI=1S/C8H10O2/c1-7(9)5-3-4-6-8(2)10/h3-6H,1-2H3"	"(3Z,5E)-octa-3,5-diene-2,7-dione"	0.5	"53674807;60136174;45085522;12359216"	"LotusExpanded;PUBCHEM:(53674807 60136174 45085522 12359216);DSSTox:(DTXSID80705864);PUBMED:(null)"	146028888130	156.102	84	1.398	836961290493565312	836961008690844288	836961008690844288	188	NA	NA	NA	188
"CC(=O)C=CC=CC(=O)C"	1	1	"0.033"	"0.035"	-50.094	0.874	0.5	133.17	"C8H10O2"	"[M + H]+"	"C8H11O2+"	"BCKGLINGXIXQPD"	"InChI=1S/C8H10O2/c1-7(9)5-3-4-6-8(2)10/h3-6H,1-2H3"	"(3Z,5E)-octa-3,5-diene-2,7-dione"	0.5	"53674807;60136174;45085522;12359216"	"LotusExpanded;PUBCHEM:(53674807 60136174 45085522 12359216);DSSTox:(DTXSID80705864);PUBMED:(null)"	146028888130	139.075	101	1.677	836961143722271360	836961009336767232	836961009336767232	206	NA	NA	NA	206
"CC(=O)C1=C(CNC1=O)O"	1	1	"0.124"	"0.124"	-86.296	1	0.333	132.585	"C6H7NO3"	"[M + H3N + H]+"	"C6H11N2O3+"	"PHWJWQHPYLBZPF"	"InChI=1S/C6H7NO3/c1-3(8)5-4(9)2-7-6(5)10/h9H,2H2,1H3,(H,7,10)"	"3-Acetyltetramic acid"	-0.5	"54678601"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(54678601);PUBCHEM:(54678601);DSSTox:(DTXSID60175364);PUBMED:(null)"	137506062406	159.077	36	0.606	836961150961640320	836961004588814720	836961004588814720	103	NA	NA	NA	103
"CC(=O)C1=CC=CC=C1"	1	1	"0.046"	"0.046"	-62.293	1	0.333	121.507	"C8H8O"	"[M + H3N + H]+"	"C8H12NO+"	"KWOLFJPFCHCOCG"	"InChI=1S/C8H8O/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H3"	"Capillin"	1.666	"16213368;135027402;135393972;15190341;100918660;10080396;88237418;68281497;11062360;11105351;11137156;11457690;7410;140244;12196838;12196839;12196840;12196842;12196843;12196845;12196846;12196848;122399221;71309115;44124105;2724856;24798841"	"PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0033910);MiMeDB:(MMDBc0033588);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(7410);SUPERNATURAL:(SN0197388 SN0197389);HSDB:(98-86-2);MESH:(7410);FooDB:(FDB012106);PUBCHEM:(16213368 135027402 135393972 15190341 100918660 10080396 88237418 68281497 11062360 11105351 11137156 11457690 7410 140244 12196838 12196839 12196840 12196842 12196843 12196845 12196846 12196848 122399221 71309115 44124105 2724856 24798841);COCONUT:(CNP0296349);NORMAN:(NS00010659);CHEBI:(27632);KEGG:(C07113);DSSTox:(DTXSID20369262 DTXSID20583901 DTXSID50480010 DTXSID6021828 DTXSID70169976 DTXSID70466417);LOTUS:(Q375112);YMDB:(YMDB01629);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(KWOLFJPFCHCOCG-UHFFFAOYSA-N)"	139577328510	138.091	101	1.681	836961149661406080	836961009374515968	836961009374515968	207	NA	"CHEBI:27632"	"acetophenone"	207
"CC(=O)C1=CCCCC2=C(C1)C(CCC2)(C)C"	1	4	"0.334"	"0.334"	-70.02	0.02	0.04	33.283	"C16H24O"	"[M + H]+"	"C16H25O+"	"GUBWFVITCVQULT"	"InChI=1S/C16H24O/c1-12(17)14-8-5-4-7-13-9-6-10-16(2,3)15(13)11-14/h8H,4-7,9-11H2,1-3H3"	"1-[(6E)-4,4-dimethyl-2,3,5,8,9,10-hexahydro-1H-benzo[8]annulen-6-yl]ethanone"	3.8	"10889793"	"PUBCHEM:(10889793)"	2	233.19	408	6.795	836961228149424256	836961024738253312	836961024738253312	646	NA	NA	NA	646
"CC(=O)C1CCC(CC1)C(=O)O"	1	1	"0.150"	"0.150"	-83.861	1	0.333	172.861	"C9H14O3"	"[M + H3N + H]+"	"C9H18NO3+"	"ZRKFRUWMDLOXNB"	"InChI=1S/C9H14O3/c1-6(10)7-2-4-8(5-3-7)9(11)12/h7-8H,2-5H2,1H3,(H,11,12)"	"4-Acetylcyclohexane-1-carboxylate"	0.7	"5238444;153678838"	"LotusExpanded;PUBCHEM:(5238444 153678838);DSSTox:(DTXSID10412352);PUBMED:(null)"	146028888130	188.128	170	2.832	836961157458617728	836961012054676480	836961012050482176	283	NA	NA	NA	283
"CC(=O)CC(=O)N1CCN(CC1)C(=O)CC(=O)C"	1	2	"0.096"	"0.096"	-152.812	0.206	0.333	68.431	"C12H18N2O4"	"[M + H3N + H]+"	"C12H22N3O4+"	"BMBXDBNMQGCKMJ"	"InChI=1S/C12H18N2O4/c1-9(15)7-11(17)13-3-5-14(6-4-13)12(18)8-10(2)16/h3-8H2,1-2H3"	"Piperazine, 1,4-bis(1,3-dioxobutyl)-"	-1.3	"294504"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(294504);DSSTox:(DTXSID60303867)"	137506062338	272.16	58	0.967	836961153721492480	836961007776486016	836961007776486016	164	NA	NA	NA	164
"CC(=O)CC(C1=CC=CC=C1O)C2=C(C3=CC=CC=C3OC2=O)O"	1	1	"0.190"	"0.216"	-106.987	0.861	0.499	39.586	"C19H16O5"	"[M - H2O + H]+"	"C19H15O4+"	"WZDBFGYSJZMBIT"	"InChI=1S/C19H16O5/c1-11(20)10-14(12-6-2-4-8-15(12)21)17-18(22)13-7-3-5-9-16(13)24-19(17)23/h2-9,14,21-22H,10H2,1H3"	"4-Hydroxy-3-[1-(2-hydroxyphenyl)-3-oxobutyl]chromen-2-one"	2.834	"131839513"	"CHEBI:(190740);PUBCHEM:(131839513)"	34	307.096	315	5.256	836961211099576448	836961017469523584	836961017469523584	438	NA	"CHEBI:190740"	"4-hydroxy-3-[1-(2-hydroxyphenyl)-3-oxobutyl]-2H-chromen-2-one"	438
"CC(=O)CC/C=C(\C)CC/C=C(\C=O)CCC=C(C)C"	1	2	"0.024"	"0.024"	-107.661	0.208	0.333	90.68	"C18H28O2"	"[M + H3N + H]+"	"C18H32NO2+"	"DTWIVBVECRSERQ"	"InChI=1S/C18H28O2/c1-15(2)8-5-12-18(14-19)13-7-10-16(3)9-6-11-17(4)20/h8-9,13-14H,5-7,10-12H2,1-4H3"	"DTWIVBVECRSERQ"	4.702	NA	"LotusExpanded"	8589934592	294.243	498	8.304	836961266204349312	836961030136323072	836961030136323072	800	NA	NA	NA	800
"CC(=O)CC/C=C(\C)CC/C=C(\CO)CCC=C(C)C"	1	2	"0.056"	"0.056"	-82.378	0.118	0.205	78.481	"C18H30O2"	"[M + H3N + H]+"	"C18H34NO2+"	"GISMUFLMPYWQQN"	"InChI=1S/C18H30O2/c1-15(2)8-5-12-18(14-19)13-7-10-16(3)9-6-11-17(4)20/h8-9,13,19H,5-7,10-12,14H2,1-4H3"	"GISMUFLMPYWQQN"	4.515	NA	"LotusExpanded"	8589934592	296.258	439	7.313	836961237137818880	836961026688604800	836961026688604800	702	NA	NA	NA	702
"CC(=O)CCC=C(C)CCC=C(C)C=CC=C(C)C"	1	1	"0.239"	"0.239"	-56.938	1	0.333	196.623	"C18H28O"	"[M + H3N + H]+"	"C18H32NO+"	"RDZLIGFQDURWIS"	"InChI=1S/C18H28O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h6,9-11,13H,7-8,12,14H2,1-5H3"	"RDZLIGFQDURWIS"	5.059	NA	"LotusExpanded"	8589934592	278.248	403	6.723	836961227935514752	836961024285268352	836961024285268352	633	NA	NA	NA	633
"CC(=O)CCC=C(C)CCC=C(C)C=CC=C(C)C"	1	1	"0.269"	"0.269"	-43.771	1	0.333	227.332	"C18H28O"	"[M + H3N + H]+"	"C18H32NO+"	"RDZLIGFQDURWIS"	"InChI=1S/C18H28O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h6,9-11,13H,7-8,12,14H2,1-5H3"	"RDZLIGFQDURWIS"	5.059	NA	"LotusExpanded"	8589934592	278.248	489	8.145	836961252354755840	836961029947579392	836961029947579392	795	NA	NA	NA	795
"CC(=O)CCC=C(C)CCC=C(C)CC#CC(C)C"	1	2	"0.139"	"0.139"	-82.724	0.202	0.333	60.307	"C18H28O"	"[M + H3N + H]+"	"C18H32NO+"	"MAUNVUCFLFZLNS"	"InChI=1S/C18H28O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h11,13,15H,7-8,10,12,14H2,1-5H3"	"MAUNVUCFLFZLNS"	5.226	NA	"LotusExpanded"	8589934592	278.248	497	8.277	836961267500389248	836961030308289664	836961030308289664	805	NA	NA	NA	805
"CC(=O)CCC=C(C)CCC=C(C)CC#CC(C)C"	1	1	"0.153"	"0.153"	-77.8	0.567	0.5	50.684	"C18H28O"	"[M + H]+"	"C18H29O+"	"MAUNVUCFLFZLNS"	"InChI=1S/C18H28O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h11,13,15H,7-8,10,12,14H2,1-5H3"	"MAUNVUCFLFZLNS"	5.226	NA	"LotusExpanded"	8589934592	261.221	489	8.143	836961248298863360	836961029909830656	836961029909830656	794	NA	NA	NA	794
"CC(=O)CCC=C(C)CCC=C(C)CC#CC(C)C"	1	1	"0.114"	"0.114"	-75.569	0.975	0.016	42.959	"C18H28O"	"[M + H3N + H]+"	"C18H32NO+"	"MAUNVUCFLFZLNS"	"InChI=1S/C18H28O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h11,13,15H,7-8,10,12,14H2,1-5H3"	"MAUNVUCFLFZLNS"	5.226	NA	"LotusExpanded"	8589934592	278.248	403	6.714	836961226756915200	836961024046193024	836961024046193024	626	NA	NA	NA	626
"CC(=O)CCC=C(C)CCC=C(C)CC#CC(C)C"	1	1	"0.099"	"0.099"	-80.455	0.983	0.246	43.319	"C18H28O"	"[M + H3N + H]+"	"C18H32NO+"	"MAUNVUCFLFZLNS"	"InChI=1S/C18H28O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h11,13,15H,7-8,10,12,14H2,1-5H3"	"MAUNVUCFLFZLNS"	5.226	NA	"LotusExpanded"	8589934592	278.248	331	5.51	836961202140542080	836961018392270592	836961018392270592	465	NA	NA	NA	465
"CC(=O)CCC=C(C)CCC=C(C)CC#CC(C)C"	1	2	"0.121"	"0.121"	-75.594	0.215	0.219	39.339	"C18H28O"	"[M + H3N + H]+"	"C18H32NO+"	"MAUNVUCFLFZLNS"	"InChI=1S/C18H28O/c1-15(2)9-6-10-16(3)11-7-12-17(4)13-8-14-18(5)19/h11,13,15H,7-8,10,12,14H2,1-5H3"	"MAUNVUCFLFZLNS"	5.226	NA	"LotusExpanded"	8589934592	278.248	324	5.395	836961190773977088	836961017909925632	836961017909925632	451	NA	NA	NA	451
"CC(=O)CCC=C(C=O)CCC=C(C=O)CCC=C(C)C"	1	2	"0.044"	"0.044"	-135.204	0.407	0.5	33.467	"C18H26O3"	"[M - H2O + H]+"	"C18H25O2+"	"ARHZLGVKOAMWBI"	"InChI=1S/C18H26O3/c1-15(2)7-4-9-17(13-19)11-6-12-18(14-20)10-5-8-16(3)21/h7,10-11,13-14H,4-6,8-9,12H2,1-3H3"	"ARHZLGVKOAMWBI"	3.948	NA	"LotusExpanded"	8589934592	273.185	550	9.167	836961264379826688	836961032992644480	836961032992644480	882	NA	NA	NA	882
"CC(=O)CCCCCC(O)CCCCC1CCC(O)C(C)N1"	1	1	"0.089"	"0.144"	-216.544	0.8	0.002	54.793	"C18H35NO3"	"[M - H2O + H]+"	"C18H34NO2+"	"KIVYNOYBKPCAEX"	"InChI=1S/C18H35NO3/c1-14(20)8-4-3-5-10-17(21)11-7-6-9-16-12-13-18(22)15(2)19-16/h15-19,21-22H,3-13H2,1-2H3"	"KIVYNOYBKPCAEX"	3.542	NA	"LotusExpanded"	8589934592	296.258	355	5.909	836961205462431232	836961019898025856	836961019898025856	509	NA	NA	NA	509
"CC(=O)CCCCCC(O)CCCCC1CCC(O)C(C)N1"	1	1	"0.080"	"0.105"	-192.95	0.766	0.002	77.89	"C18H35NO3"	"[M + Na]+"	"C18H35NNaO3+"	"KIVYNOYBKPCAEX"	"InChI=1S/C18H35NO3/c1-14(20)8-4-3-5-10-17(21)11-7-6-9-16-12-13-18(22)15(2)19-16/h15-19,21-22H,3-13H2,1-2H3"	"KIVYNOYBKPCAEX"	3.542	NA	"LotusExpanded"	8589934592	336.251	396	6.608	836961252564471168	836961023979084160	836961023979084160	624	NA	NA	NA	624
"CC(=O)COCCOCCNC(=O)COCCOCCCC(=O)CCS(=O)(=O)NC"	1	3	"0.167"	"0.167"	-228.451	0.056	0.023	92.42	"C18H34N2O9S"	"[M - H2O + H]+"	"C18H33N2O8S+"	"ODKDUGINEPIKNE"	"InChI=1S/C18H34N2O9S/c1-16(21)14-28-11-10-27-8-6-20-18(23)15-29-12-9-26-7-3-4-17(22)5-13-30(24,25)19-2/h19H,3-15H2,1-2H3,(H,20,23)"	"2-[2-[6-(methylsulfamoyl)-4-oxohexoxy]ethoxy]-N-[2-[2-(2-oxopropoxy)ethoxy]ethyl]acetamide"	-2.2	"158031521"	"PUBCHEM:(158031521)"	2	437.194	382	6.37	836961245639674240	836961022007761024	836961022007761024	569	NA	NA	NA	569
"CC(=O)NC1=C(C(N(C1(C)C)[O])(C)C)C(=O)OC"	1	3	"0.007"	"0.007"	-194.521	0.223	0.331	52.44	"C12H19N2O4"	"[M + H3N + H]+"	"C12H23N3O4+"	"WQBUYTFFEIXUBI"	"InChI=1S/C12H19N2O4/c1-7(15)13-9-8(10(16)18-6)11(2,3)14(17)12(9,4)5/h1-6H3,(H,13,15)"	NA	0.2	"134848816"	"PUBCHEM:(134848816)"	2	273.167	199	3.321	836961172377758080	836961013069698176	836961013069698176	312	NA	NA	NA	312
"CC(=O)NC1C(C(C(OC1OC2=C3C(=C(C=C2)Cl)C=CC=N3)CO)O)O"	1	3	"0.031"	"0.031"	-533.835	0.134	0.332	115.023	"C17H19ClN2O6"	"[M + H]+"	"C17H20ClN2O6+"	"HQJWXXCVGAUCSJ"	"InChI=1S/C17H19ClN2O6/c1-8(22)20-14-16(24)15(23)12(7-21)26-17(14)25-11-5-4-10(18)9-3-2-6-19-13(9)11/h2-6,12,14-17,21,23-24H,7H2,1H3,(H,20,22)"	"N-{2-[(5-chloroquinolin-8-yl)oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl}acetamide"	0.7	"124730554;124730555;124730556;124730557;22696423;52904992"	"COCONUT:(CNP0385284);SUPERNATURAL:(SN0132585);PUBCHEM:(124730554 124730555 124730556 124730557 22696423 52904992)"	3145730	383.101	211	3.509	836961264090419712	836961013786924288	836961013786924288	332	NA	NA	NA	332
"CC(=O)NCC1(CCCCC1)CC(=O)O"	1	1	"0.144"	"0.144"	-191.975	1	0.333	102.43	"C11H19NO3"	"[M + H3N + H]+"	"C11H23N2O3+"	"FNUJAQMRFKOBKB"	"InChI=1S/C11H19NO3/c1-9(13)12-8-11(7-10(14)15)5-3-2-4-6-11/h2-8H2,1H3,(H,12,13)(H,14,15)"	"2-[1-(acetamidomethyl)cyclohexyl]acetic Acid"	1.231	"5248228"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(5248228)"	67108866	231.17	124	2.074	836961157861270912	836961010431480704	836961010431480704	237	NA	NA	NA	237
"CC(=O)NCCC1=CN=CN1C"	1	1	"0.136"	"0.136"	-96.385	1	0.333	20.422	"C8H13N3O"	"[M - H2O + H]+"	"C8H12N3+"	"JBNNKUPYPSSULZ"	"InChI=1S/C8H13N3O/c1-7(12)10-4-3-8-5-9-6-11(8)2/h5-6H,3-4H2,1-2H3,(H,10,12)"	"N-acetyl-3-methylhistamine"	-0.4	"53946677"	"LotusExpanded;PUBCHEM:(53946677)"	8589934594	150.103	709	11.81	836961296059406848	836961041096040704	836961041096040704	1114	NA	NA	NA	1114
"CC(=O)NCCC1CCNCC1"	1	1	"0.075"	"0.086"	-134.776	0.999	0.333	53.599	"C9H18N2O"	"[M + H3N + H]+"	"C9H22N3O+"	"HEMNPHJPHULGLQ"	"InChI=1S/C9H18N2O/c1-8(12)11-7-4-9-2-5-10-6-3-9/h9-10H,2-7H2,1H3,(H,11,12)"	"N-(2-piperidin-4-ylethyl)acetamide"	0.2	"4712038;7333077"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(4712038 7333077)"	67108866	188.176	38	0.633	836961319170023168	836961005826134528	836961005821940224	132	NA	NA	NA	132
