feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_group:GNPSGROUP:11	gnps_mn_ATTRIBUTE_group:GNPSGROUP:4	gnps_mn_ATTRIBUTE_group:GNPSGROUP:8	gnps_mn_ATTRIBUTE_group:GNPSGROUP:WT	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:A	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:B	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:C	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:D	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthB1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA2	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:WT	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
1106	isdb & sirius	1.0	canopus	canopus	canopus	1.0	C29H60O7Si	[M - H2O + H]+	C29H59O6Si+	Fatty acids	0.965	Fatty esters	0.774	Wax monoesters	0.386	Lipids and lipid-like molecules	0.786	Fatty Acyls	0.753	Fatty acid esters	0.593			Fatty acid esters	0.593	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	531.408	695.0	11.59	8.369613049974692e+17	8.369610408317996e+17	8.369610408317996e+17		CCMSLIB00003138617	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.963316	1355180.0	0.0	4.24967	9.0	0.0022583	531.408	1.0	temp/spectra_filtered.mgf1106	1.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14	ESI	QqQ	Isolated	Data from Pieter Dorrestein	Data deposited by lfnothias	M+H	531.406	0.0	1.0	17243140					3.0	Positive	GNPS-NIST14-MATCHES	531.406	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003138617	1.0							1.0	0.27737707	ISDB									XQQARSOXXGMYHZ							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.1095082759857178	1.0	1.0	1.0	0.052	0.052	-229.557	0.638	0.5	73.915	C29H60O7Si	[M - H2O + H]+	C29H59O6Si+	QGMZTYHHUNWOGA	InChI=1S/C29H60O7Si/c1-6-26-32-29(5,37(34-7-2,35-8-3)36-9-4)33-27-24-22-20-18-16-14-12-10-11-13-15-17-19-21-23-25-28(30)31/h6-27H2,1-5H3,(H,30,31)	18-(1-Propoxy-1-triethoxysilylethoxy)octadecanoic acid	CCCOC(C)(OCCCCCCCCCCCCCCCCCC(=O)O)[Si](OCC)(OCC)OCC	9.234	91272001	PUBCHEM:(91272001)	2.0	531.408	695.0	11.59	8.369613049974692e+17	8.369610408317996e+17	8.369610408317996e+17		531.408275870885	11.590518	0	4650318.125	4704119.125	4613026.375	4589639.3	0	4726541.05	4847468.75	4496275.0	4486818.125	0	4650318.125	4704119.125	4613026.375	4589639.3	1	1106.0	Spectral Match to Didodecyl 3,3'-thiodipropionate oxide from NIST14
1107	sirius	1.0	canopus	canopus	canopus	1.0	C61H110O15	[M + H]+	C61H111O15+	Terpenoids	0.516	Triterpenoids	0.85	Open-chain polyketides	0.178	Lipids and lipid-like molecules	0.943	Prenol lipids	0.846	Triterpenoids	0.663			Triterpenoids	0.663	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Triterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1083.791	695.0	11.59	8.369613314299744e+17	8.36961040865354e+17	8.36961040865354e+17																																																																																															1.0	1.0	0.076	0.076	-393.592	0.336	0.335	8.673	C61H110O15	[M + H]+	C61H111O15+	GFFPSOXPULJSAZ	InChI=1S/C61H110O15/c1-22-44-29(7)27(5)35(13)58(67-44)74-53-34(12)39(17)60(69-47(53)25-4)75-54-33(11)38(16)59(68-46(54)24-3)71-50-32(10)37(15)57(66-42(50)20)76-55-48(26-62)70-61(40(18)49(55)63)72-51-31(9)36(14)56(65-43(51)21)73-52-30(8)28(6)41(19)64-45(52)23-2/h27-63H,22-26H2,1-21H3	(2S,5S,6S)-5-[(2S,4R,5S)-5-[(2R,4R,5S)-6-ethyl-5-[(2S,5S,6S)-6-ethyl-5-[(2R,5S,6S)-6-ethyl-3,4,5-trimethyloxan-2-yl]oxy-3,4-dimethyloxan-2-yl]oxy-3,4-dimethyloxan-2-yl]oxy-3,4,6-trimethyloxan-2-yl]oxy-2-[(2S,3S,6S)-6-[(3S,4R,6R)-2-ethyl-4,5,6-trimethyloxan-3-yl]oxy-2,4,5-trimethyloxan-3-yl]oxy-6-(hydroxymethyl)-3-methyloxan-4-ol	CCC1C(C(C(C(O1)OC2C(C(C(OC2CC)OC3C(C(C(OC3CC)OC4C(C(C(OC4C)OC5C(OC(C(C5O)C)OC6C(C(C(OC6C)OC7C(C(C(OC7CC)C)C)C)C)C)CO)C)C)C)C)C)C)C)C)C	13.1	159708846;59044640	PUBCHEM:(159708846 59044640)	2.0	1083.791	695.0	11.59	8.369613314299744e+17	8.36961040865354e+17	8.36961040865354e+17		1083.790537036871	11.589873	0	369813.525	379958.355	365062.2975	368773.9625	0	381390.0325	367362.535	359240.1475	375615.425	0	369813.525	379958.355	365062.2975	368773.9625	-1		
1108																																																																																																																																																									569.3640301697418	11.59098	0	498021.105	490836.355	482903.1725	486034.225	0	488743.495	500386.87	471075.215	497589.2775	0	498021.105	490836.355	482903.1725	486034.225	-1		
1109	sirius	1.0	canopus	canopus	canopus	2.0	C38H58N4O	[M + H3N + H]+	C38H62N5O+	Alkaloids	0.85	Ornithine alkaloids	0.395	Pyrroloindole alkaloids	0.336	Benzenoids	0.815							Benzenoids	0.815	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	604.497	695.0	11.589	8.369612923264763e+17	8.369610409324628e+17	8.369610409324628e+17																																																																																															1.0	2.0	0.011	0.011	-188.135	0.067	0.064	29.786	C38H58N4O	[M + H3N + H]+	C38H62N5O+	PDRLKHQDMHFMHK	InChI=1S/C38H58N4O/c1-11-27(5)29(7)24-41-26-34(23-33(13-3)32(41)10)38(22-31(9)43)39-37(28(6)12-2)19-18-35(14-4)40-20-21-42(30(8)25-40)36-16-15-17-36/h14,18-19,22-24,26-28,30,36H,10-13,15-17,20-21,25H2,1-9H3	(Z)-4-[[(5Z,7E)-7-[(3R)-4-cyclobutyl-3-methylpiperazin-1-yl]-3-methylnona-5,7-dien-4-ylidene]amino]-4-[1-[(Z)-2,3-dimethylpent-1-enyl]-5-ethyl-6-methylidenepyridin-3-yl]but-3-en-2-one	CCC1=CC(=CN(C1=C)C=C(C)C(C)CC)C(=CC(=O)C)N=C(C=CC(=CC)N2CCN(C(C2)C)C3CCC3)C(C)CC	8.2	142511320	PUBCHEM:(142511320)	2.0	604.497	695.0	11.589	8.369612923264763e+17	8.369610409324628e+17	8.369610409324628e+17		604.4969547696973	11.590846	0	212485.6225	264027.0275	194619.635	213179.645	0	250879.3025	222946.205	214449.1025	196037.32	0	212485.6225	264027.0275	194619.635	213179.645	-1		
1110	sirius	1.0	canopus	canopus	canopus	1.0	C8H12N4O	[M - H2O + H]+	C8H11N4+	Alkaloids	0.762	Histidine alkaloids	0.213	Imidazole alkaloids	0.21	Organoheterocyclic compounds	0.978	Diazines	0.581	Pyrimidines and pyrimidine derivatives	0.55			Pyrimidines and pyrimidine derivatives	0.55	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Diazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	163.098	696.0	11.608	8.36961292599106e+17	8.369610409660173e+17	8.369610409660173e+17																																																																																															1.0	1.0	0.152	0.152	-49.557	0.964	0.333	23.4	C8H12N4O	[M - H2O + H]+	C8H11N4+	AGQBMEGWHDCUFB	InChI=1S/C8H12N4O/c1-4-6(7(13)10-3)5(2)12-8(9)11-4/h1-3H3,(H,10,13)(H2,9,11,12)	2-amino-N,4,6-trimethylpyrimidine-5-carboxamide	CC1=C(C(=NC(=N1)N)C)C(=O)NC	-0.1	54853576	PUBCHEM:(54853576)	2.0	163.098	696.0	11.608	8.36961292599106e+17	8.369610409660173e+17	8.369610409660173e+17		163.09786993098012	11.598961	0	0.0	0.0	64076.52	0.0	0	64076.52	0.0	0.0	0.0	0	0.0	0.0	64076.52	0.0	99		
1111	sirius	1.0	canopus	canopus	canopus	1.0	C8H13N3O	[M - H2O + H]+	C8H12N3+	Alkaloids	0.902	Histidine alkaloids	0.18	Imidazole alkaloids	0.177	Organoheterocyclic compounds	0.997	Diazines	0.529					Diazines	0.529	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Diazines; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	150.103	699.0	11.646	8.369612856155895e+17	8.369610409953774e+17	8.369610409953774e+17																																																																																															1.0	1.0	0.081	0.081	-95.047	1.0	0.333	29.906	C8H13N3O	[M - H2O + H]+	C8H12N3+	KEYFHYRXUHGMLW	InChI=1S/C8H13N3O/c1-3-12-5-7-4-10-6(2)11-8(7)9/h4H,3,5H2,1-2H3,(H2,9,10,11)	5-(Ethoxymethyl)-2-methylpyrimidin-4-amine	CCOCC1=CN=C(N=C1N)C	0.3	66149	NORMAN:(NS00037543);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(66149);DSSTox:(DTXSID20223274)	137506324482.0	150.103	699.0	11.646	8.369612856155895e+17	8.369610409953774e+17	8.369610409953774e+17		150.1026353224078	11.674581	0	436931.045	416765.0475	368434.69	274484.7	0	263303.1125	246508.0775	572091.1425000001	414713.15	0	436931.045	416765.0475	368434.69	274484.7	-1		
1112																																																																																																																																																									125.0903605297073	11.710744	0	322475.685	333327.625	357445.28	181026.69	0	398016.89	259857.9775	242013.8825	294386.53	0	322475.685	333327.625	357445.28	181026.69	-1		
1113	sirius	1.0	canopus	canopus	canopus	1.0	C8H13N3O	[M - H2O + H]+	C8H12N3+	Alkaloids	0.886	Histidine alkaloids	0.182	Imidazole alkaloids	0.178	Organoheterocyclic compounds	0.995	Azoles	0.726					Azoles	0.726	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Amines; Alkanolamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	150.103	704.0	11.739	8.369612872597568e+17	8.369610410624863e+17	8.369610410624863e+17																																																																																															1.0	1.0	0.392	0.392	-57.845	1.0	0.333	24.51	C8H13N3O	[M - H2O + H]+	C8H12N3+	JDMVTHRCDAWVQI	InChI=1S/C8H13N3O/c1-6-5-8(9-3-4-12)11-7(2)10-6/h5,12H,3-4H2,1-2H3,(H,9,10,11)	2-[(2,6-Dimethylpyrimidin-4-yl)amino]ethanol	CC1=CC(=NC(=N1)C)NCCO	1.064	60732146	PUBCHEM:(60732146)	2.0	150.103	704.0	11.739	8.369612872597568e+17	8.369610410624863e+17	8.369610410624863e+17		150.10263873079418	11.7222595	0	407799.955	315084.3625	443039.925	425842.7975	0	292753.1125	280114.815	596999.39	421899.7225	0	407799.955	315084.3625	443039.925	425842.7975	-1		
1114	sirius	1.0	canopus	canopus	canopus	1.0	C8H13N3O	[M - H2O + H]+	C8H12N3+	Alkaloids	0.753	Histidine alkaloids	0.196	Imidazole alkaloids	0.194	Organoheterocyclic compounds	0.992	Diazines	0.799	Pyrimidines and pyrimidine derivatives	0.772			Pyrimidines and pyrimidine derivatives	0.772	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Azoles; Diazines; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	150.103	709.0	11.81	8.369612960594068e+17	8.369610410960407e+17	8.369610410960407e+17																																																																																															1.0	1.0	0.136	0.136	-96.385	1.0	0.333	20.422	C8H13N3O	[M - H2O + H]+	C8H12N3+	JBNNKUPYPSSULZ	InChI=1S/C8H13N3O/c1-7(12)10-4-3-8-5-9-6-11(8)2/h5-6H,3-4H2,1-2H3,(H,10,12)	N-acetyl-3-methylhistamine	CC(=O)NCCC1=CN=CN1C	-0.4	53946677	LotusExpanded;PUBCHEM:(53946677)	8589934594.0	150.103	709.0	11.81	8.369612960594068e+17	8.369610410960407e+17	8.369610410960407e+17		150.10263974597788	11.809474	0	563974.915	496100.025	561934.1325000001	520673.54	0	482693.595	515932.165	540178.5525	603878.3	0	563974.915	496100.025	561934.1325000001	520673.54	-1		
1115	sirius	1.0	canopus	canopus	canopus	3.0	C8H7N3	[M + H3N + H]+	C8H11N4+	Alkaloids	0.977	Nicotinic acid alkaloids	0.939	Pyridine alkaloids	0.939	Organoheterocyclic compounds	0.881	Pyridines and derivatives	0.6					Pyridines and derivatives	0.6	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	163.098	710.0	11.827	8.36961313033756e+17	8.369610411295951e+17	8.369610411295951e+17																																																																																															1.0	3.0	0.095	0.296	-60.641	0.018	0.333	22.416	C8H7N3	[M + H3N + H]+	C8H11N4+	QWZSAEUNIBEKIZ	InChI=1S/C8H7N3/c1-3-9-4-2-7(1)8-10-5-6-11-8/h1-6H,(H,10,11)	4-(1H-imidazol-2-yl)pyridine	C1=CN=CC=C1C2=NC=CN2	0.781	102403497;316817	PUBCHEMANNOTATIONBIO:(null);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(102403497 316817);DSSTox:(DTXSID90311778);PUBMED:(null)	137522839618.0	163.098	710.0	11.827	8.36961313033756e+17	8.369610411295951e+17	8.369610411295951e+17		163.09786883518262	11.833327	0	137193.015	168350.43	51431.37	0.0	0	160922.865	0.0	119144.66	76907.29	0	137193.015	168350.43	51431.37	0.0	99		
1116																																																																																																																																																									855.2068884204715	11.827602	0	204190.63	221704.62	237731.63	207056.835	0	203795.9725	217953.86	203669.99	245263.8925	0	204190.63	221704.62	237731.63	207056.835	-1		
1117																																																																																																																																																									878.2828204970688	11.829357	0	207510.7925	214330.1775	235465.9875	212052.13	0	195272.7575	201229.665	220017.0275	252839.6375	0	207510.7925	214330.1775	235465.9875	212052.13	-1		
1118																																																																																																																																																									850.2516595064776	11.828896	0	176182.0	173841.995	194102.2425	159237.83000000002	0	159988.71	173250.72	169636.4075	200488.23	0	176182.0	173841.995	194102.2425	159237.83000000002	5		
1119	sirius	1.0	canopus	canopus	canopus	3.0	C33H61N5O10	[M - H2O + H]+	C33H60N5O9+	Amino acids and Peptides	0.848	Oligopeptides	0.926	Linear peptides	0.249	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.981	Amino acids, peptides, and analogues	0.952	Peptides	0.655	Peptides	0.655	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	670.44	713.0	11.886	8.369613304023699e+17	8.369610412680072e+17	8.369610412680072e+17																																																																																															1.0	3.0	0.009	0.013	-249.023	0.053	0.333	45.248	C33H61N5O10	[M - H2O + H]+	C33H60N5O9+	BPYMAHPBTGUQDN	InChI=1S/C33H61N5O10/c1-16(2)11-22(36-32(47)30(19(7)8)38-33(48)29(18(5)6)37-26(42)13-20(9)39)24(40)14-27(43)34-21(10)31(46)35-23(12-17(3)4)25(41)15-28(44)45/h16-25,29-30,39-41H,11-15H2,1-10H3,(H,34,43)(H,35,46)(H,36,47)(H,37,42)(H,38,48)(H,44,45)	BPYMAHPBTGUQDN	CC(C)C[C@@H](NC(=O)[C@@H](C)NC(=O)C[C@@H](O)[C@@H](CC(C)C)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CC(C)O)C(C)C)C(C)C)[C@H](O)CC(=O)O	1.491		LotusExpanded	8589934592.0	670.44	713.0	11.886	8.369613304023699e+17	8.369610412680072e+17	8.369610412680072e+17		670.4399647294063	11.886323	0	545533.425	567396.5900000001	525187.475	576174.1025	0	561265.2025	571068.335	544751.665	537206.39	0	545533.425	567396.5900000001	525187.475	576174.1025	16		
1120	sirius	1.0	canopus	canopus	canopus	2.0	C8H7N3	[M + H3N + H]+	C8H11N4+	Alkaloids	0.983	Nicotinic acid alkaloids	0.953	Pyridine alkaloids	0.954	Organoheterocyclic compounds	0.927	Pyridines and derivatives	0.575					Pyridines and derivatives	0.575	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	163.098	715.0	11.922	8.36961296281705e+17	8.369610413057559e+17	8.369610413057559e+17																																																																																															1.0	2.0	0.161	0.354	-58.726	0.021	0.333	31.579	C8H7N3	[M + H3N + H]+	C8H11N4+	QWZSAEUNIBEKIZ	InChI=1S/C8H7N3/c1-3-9-4-2-7(1)8-10-5-6-11-8/h1-6H,(H,10,11)	4-(1H-imidazol-2-yl)pyridine	C1=CN=CC=C1C2=NC=CN2	0.781	102403497;316817	PUBCHEMANNOTATIONBIO:(null);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(102403497 316817);DSSTox:(DTXSID90311778);PUBMED:(null)	137522839618.0	163.098	715.0	11.922	8.36961296281705e+17	8.369610413057559e+17	8.369610413057559e+17		163.0978601934113	11.891492	0	69479.725	268506.08	159181.1875	192193.685	0	244735.84000000003	0.0	169645.205	274979.6325	0	69479.725	268506.08	159181.1875	192193.685	99		
1121																																																																																																																																																									125.09034387603396	11.907854	0	255945.625	554767.3575	222304.15	417123.3625	0	352056.65	159874.9875	367046.9525	571161.905	0	255945.625	554767.3575	222304.15	417123.3625	-1		
1122	sirius	1.0	canopus	canopus	canopus	1.0	C14H42O7Si7	[M + H3N + H]+	C14H46NO7Si7+	Fatty acids	0.437	Monoterpenoids	0.186	Halogenated fatty acids	0.113	Organic salts	0.711	Organic metal salts	0.575	Organic metalloid salts	0.575			Organic metalloid salts	0.575	Organic compounds; Organometallic compounds; Organometalloid compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	536.166	715.0	11.919	8.369613181466129e+17	8.369610413728649e+17	8.369610413728649e+17		CCMSLIB00005436264	spectra_filtered.mgf	GNPS-LIBRARY.mgf	0.862835	2429490.0	0.0	1.70755	12.0	0.000915527	536.166	1.0	temp/spectra_filtered.mgf1122	1.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie	LC-ESI	Orbitrap	Crude	Dorrestein	lfnothias	M+H	536.165	0.0	0.0	 	 	 	 	 	3.0	Positive	GNPS-LIBRARY	536.165	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze											mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005436264																																																	1.0	1.0	-inf	-inf	-15.264	0.672	0.5	31.537	C14H42O7Si7	[M + H3N + H]+	C14H46NO7Si7+	GSANOGQCVHBHIF	InChI=1S/C14H42O7Si7/c1-22(2)15-23(3,4)17-25(7,8)19-27(11,12)21-28(13,14)20-26(9,10)18-24(5,6)16-22/h1-14H3	tetradecamethylcycloheptasiloxane	C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)(C)C)C	8.532	89586194;7874	COCONUT:(CNP0082269);NORMAN:(NS00041292);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(87988);SUPERNATURAL:(SN0113817);PUBCHEM:(89586194 7874);DSSTox:(DTXSID8059348);MACONDA:(CON00110);PUBMED:(null)	137509471330.0	536.166	715.0	11.919	8.369613181466129e+17	8.369610413728649e+17	8.369610413728649e+17		536.1659192304793	11.918655	0	2611774.775	2591867.95	2650307.45	2585199.925	0	2600853.925	2516693.575	2590242.325	2731360.275	0	2611774.775	2591867.95	2650307.45	2585199.925	-1	1122.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie
1123																																																																																																																																																									564.1969876357359	11.919543	0	306096.5175	293818.22750000004	311121.6475	294550.44	0	294930.3825	299485.0625	295589.8125	315581.575	0	306096.5175	293818.22750000004	311121.6475	294550.44	-1		
1124	sirius	1.0	canopus	canopus	canopus	3.0	C8H8N2	[M + H3N + H]+	C8H12N3+	Alkaloids	0.891	Nicotinic acid alkaloids	0.778	Pyridine alkaloids	0.779	Benzenoids	0.81							Benzenoids	0.81	Organic compounds; Organonitrogen compounds; Benzenoids; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	150.103	717.0	11.942	8.369612872975055e+17	8.369610414441681e+17	8.369610414399738e+17																																																																																															1.0	3.0	0.172	0.172	-44.738	0.124	0.333	38.853	C8H8N2	[M + H3N + H]+	C8H12N3+	KAXCEFLQAYFJKV	InChI=1S/C8H8N2/c9-6-7-10-8-4-2-1-3-5-8/h1-5,10H,7H2	2-(Phenylamino)acetonitrile	C1=CC=C(C=C1)NCC#N	1.7	76372	PUBCHEMANNOTATIONBIO;NORMAN:(NS00002180);PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(76372);PUBCHEM:(76372);DSSTox:(DTXSID80184175);PUBMED	137523101766.0	150.103	717.0	11.942	8.369612872975055e+17	8.369610414441681e+17	8.369610414399738e+17		150.10263275546055	11.931538	0	484008.55	902551.3675	345945.46	492430.7125	0	601156.6225	393104.48	841390.2625	389284.725	0	484008.55	902551.3675	345945.46	492430.7125	-1		
