feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_group:GNPSGROUP:11	gnps_mn_ATTRIBUTE_group:GNPSGROUP:4	gnps_mn_ATTRIBUTE_group:GNPSGROUP:8	gnps_mn_ATTRIBUTE_group:GNPSGROUP:WT	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:A	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:B	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:C	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:D	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthB1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA2	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:WT	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
1086	sirius	1.0	canopus	canopus	canopus	2.0	C19H15Cl4N3O4	[M + Na]+	C19H15Cl4N3NaO4+	Alkaloids	0.522	Proline alkaloids	0.151	Pyrrole alkaloids	0.153	Benzenoids	0.979	Benzene and substituted derivatives	0.923	Halobenzenes	0.778	Chlorobenzenes	0.716	Dichlorobenzenes	0.643	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Dichlorobenzenes; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	511.971	636.0	10.592	8.390800505569174e+17	8.390796447873473e+17	8.390796447873473e+17																																																																																															1.0	2.0	-inf	-inf	-190.423	0.074	0.067	54.587	C19H15Cl4N3O4	[M + Na]+	C19H15Cl4N3NaO4+	MEFWFZYGZAFPCU	InChI=1S/C19H15Cl4N3O4/c1-10(27)30-19(26-17-6-4-12(21)8-15(17)23)13(9-24-29-2)18(28)25-16-5-3-11(20)7-14(16)22/h3-9,26H,1-2H3,(H,25,28)	[(E)-1,3-bis(2,4-dichloroanilino)-2-[(Z)-methoxyiminomethyl]-3-oxoprop-1-enyl] acetate	CC(=O)OC(=C(C=NOC)C(=O)NC1=C(C=C(C=C1)Cl)Cl)NC2=C(C=C(C=C2)Cl)Cl	6.2	136828040;135538830;135590915;135777602	PUBCHEM:(136828040 135538830 135590915 135777602)	2.0	511.971	636.0	10.592	8.390800505569174e+17	8.390796447873473e+17	8.390796447873473e+17		511.9708458494498	10.5922	0	0.0	287116.17500000005	0.0	0.0	0	225578.64	0.0	61537.535	0.0	0	0.0	287116.17500000005	0.0	0.0	19		
1087																																																																																																																																																									128.9509076152827	10.586858	0	85498.375	0.0	132746.15	0.0	0	0.0	218244.525	0.0	0.0	0	85498.375	0.0	132746.15	0.0	-1		
1088	sirius	1.0	canopus	canopus	canopus	2.0	C3H5NO6S3	[M + K]+	C3H5KNO6S3+	Amino acids and Peptides	0.722	Fatty Acids and Conjugates	0.412	Aminoacids	0.275	Organic acids and derivatives	0.996	Organic sulfonic acids and derivatives	0.575	Organosulfonic acids and derivatives	0.568			Organosulfonic acids and derivatives	0.568	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	285.894	634.0	10.565	8.390799776892727e+17	8.39079644850262e+17	8.39079644850262e+17																																																																																															1.0	2.0	0.041	0.041	-72.35	0.064	0.226	23.624	C3H5NO6S3	[M + K]+	C3H5KNO6S3+	UMSMRMMMSOUYHA	InChI=1S/C3H5NO6S3/c1-13(9,10)4(11-2(5)6)12-3(7)8/h1H3,(H,5,6)(H,7,8)	[Carboxysulfanyl(methylsulfonyl)amino]sulfanylformic acid	CS(=O)(=O)N(SC(=O)O)SC(=O)O	0.1	20242500	PUBCHEM:(20242500)	2.0	285.894	634.0	10.565	8.390799776892727e+17	8.39079644850262e+17	8.39079644850262e+17		285.8935288119253	10.565078	0	0.0	0.0	120732.165	0.0	0	0.0	120732.165	0.0	0.0	0	0.0	0.0	120732.165	0.0	47		
1089																																																																																																																																																									318.7919370843314	10.565078	0	0.0	0.0	93449.64	0.0	0	0.0	93449.64	0.0	0.0	0	0.0	0.0	93449.64	0.0	-1		
1090	sirius	1.0	canopus	canopus	canopus	1.0	C24H30N4O8S	[M + H3N + H]+	C24H34N5O8S+	Amino acids and Peptides	0.814	Oligopeptides	0.892	Cyclamides	0.199	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.805	Amino acids and derivatives	0.795	N-acyl-alpha amino acids and derivatives	0.609	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	552.21	634.0	10.572	8.390800413210598e+17	8.390796449173709e+17	8.390796449173709e+17																																																																																															1.0	1.0	0.078	0.078	-468.183	1.0	0.184	133.16	C24H30N4O8S	[M + H3N + H]+	C24H34N5O8S+	KTNMCEHJGUQNFK	InChI=1S/C24H30N4O8S/c1-6-28-22(17-10-8-7-9-11-17)26-27-24(28)37-23-19(25-13(2)29)21(35-16(5)32)20(34-15(4)31)18(36-23)12-33-14(3)30/h7-11,18-21,23H,6,12H2,1-5H3,(H,25,29)	[3,4-bis(acetyloxy)-5-acetamido-6-[(4-ethyl-5-phenyl-4H-1,2,4-triazol-3-yl)sulfanyl]oxan-2-yl]methyl acetate	CCN1C(=NN=C1SC2C(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C)C3=CC=CC=C3	1.3	124830980;124830981;124830982;124830983;163084035;16409203;45370909;98450436;98450437;98450438;98450439	COCONUT:(CNP0393601);SUPERNATURAL:(SN0195023);PUBCHEM:(124830980 124830981 124830982 124830983 163084035 16409203 45370909 98450436 98450437 98450438 98450439)	3145730.0	552.21	634.0	10.572	8.390800413210598e+17	8.390796449173709e+17	8.390796449173709e+17		552.2096173919773	10.571817	0	0.0	1733760.9	0.0	0.0	0	499620.2	326817.55	477063.775	430259.375	0	0.0	1733760.9	0.0	0.0	33		
1091	gnps & sirius	1.0	canopus|gnps	canopus & gnps	canopus & gnps	1.0	CHN2O3P	[M + Na]+	CHN2NaO3P+	Alkaloids	0.962	Pseudoalkaloids (transamidation)	0.674	Purine alkaloids	0.726	Organoheterocyclic compounds	0.9	Heteroaromatic compounds	0.772					Heteroaromatic compounds	0.772	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	142.962	634.0	10.574	8.390799580599293e+17	8.390796449551196e+17	8.390796449509253e+17		CCMSLIB00010106585	spectra_filtered.mgf	BERKELEY-LAB.mgf	0.75056	589268.0	0.0	497.023	6.0	0.0710907	142.962	1.0	temp/spectra_filtered.mgf1091	1.0	Purine CollisionEnergy:102040	LC-ESI	Orbitrap	Commercial	Trent Northen	JGI	M+Na	143.033	0.0	1.0			c1ncc2nc[nH]c2n1	"""InChI=1S/C5H4N4/c1-4-5(8-2-6-1)9-3-7-4/h1-3H,(H,6,7,8,9)"""		3.0	Positive	BERKELEY-LAB	143.033	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C5H4N4	KDCGOANMDULRCW-UHFFFAOYSA-N	KDCGOANMDULRCW	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Pseudoalkaloids	pteridine alkaloids	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00010106585																																																	1.0	1.0	-inf	-inf	-50.446	0.855	0.445	7.843	CHN2O3P	[M + Na]+	CHN2NaO3P+	QHFJSLSLEZTOTO	InChI=1S/CHN2O3P/c2-3-1-6-7(4)5/h1H/p+1	Diazomethoxy-hydroxy-oxophosphanium	C(=[N+]=[N-])O[P+](=O)O	-0.2	87236604;87236605	PUBCHEM:(87236604 87236605)	2.0	142.962	634.0	10.574	8.390799580599293e+17	8.390796449551196e+17	8.390796449509253e+17		142.9619097558809	10.574326	0	87586.175	0.0	126750.22	0.0	0	0.0	214336.395	0.0	0.0	0	87586.175	0.0	126750.22	0.0	2	1091.0	Purine CollisionEnergy:102040
1092																																																																																																																																																									305.89930847283654	10.574326	0	126814.9	0.0	329223.2	0.0	0	0.0	456038.1	0.0	0.0	0	126814.9	0.0	329223.2	0.0	-1		
1093	sirius	1.0	canopus	canopus	canopus	1.0	C20H11Cl2N3O2S3	[M + H3N + H]+	C20H15Cl2N4O2S3+	Alkaloids	0.451	Tryptophan alkaloids	0.132	Carboline alkaloids	0.095	Benzenoids	0.993	Benzene and substituted derivatives	0.849	Halobenzenes	0.868	Chlorobenzenes	0.879	Dichlorobenzenes	0.867	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Dichlorobenzenes; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	508.972	636.0	10.606	8.390800327730682e+17	8.390796450222285e+17	8.390796450222285e+17																																																																																															1.0	1.0	-inf	-inf	-234.474	0.439	0.005	62.222	C20H11Cl2N3O2S3	[M + H3N + H]+	C20H15Cl2N4O2S3+	DQXHUOLJAQMADK	InChI=1S/C20H11Cl2N3O2S3/c21-13-6-5-12(8-14(13)22)15-9-29-19(23-15)24-17(26)11-3-1-10(2-4-11)7-16-18(27)25-20(28)30-16/h1-9H,(H,23,24,26)(H,25,27,28)	N-[4-(3,4-dichlorophenyl)-1,3-thiazol-2-yl]-4-[(Z)-(4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene)methyl]benzamide	C1=CC(=CC=C1C=C2C(=O)NC(=S)S2)C(=O)NC3=NC(=CS3)C4=CC(=C(C=C4)Cl)Cl	5.9	9913564;85065955	PUBCHEM:(9913564 85065955)	2.0	508.972	636.0	10.606	8.390800327730682e+17	8.390796450222285e+17	8.390796450222285e+17		508.9722234986982	10.605906	0	0.0	394809.5075	0.0	0.0	0	306533.125	0.0	88276.3825	0.0	0	0.0	394809.5075	0.0	0.0	19		
1094																																																																																																																																																									246.86221032251512	10.580095	0	166544.9	0.0	380795.4	0.0	0	0.0	547340.3	0.0	0.0	0	166544.9	0.0	380795.4	0.0	-1		
1095																																																																																																																																																									264.87282840898257	10.580095	0	137630.8125	0.0	344551.65	0.0	0	0.0	482182.4625	0.0	0.0	0	137630.8125	0.0	344551.65	0.0	-1		
1096	sirius	1.0	canopus	canopus	canopus	2.0	C9H15N3O3S	[M + H3N + H]+	C9H19N4O3S+	Alkaloids	0.813	Histidine alkaloids	0.283	Imidazole alkaloids	0.284	Organic acids and derivatives	0.63	Carboxylic acids and derivatives	0.45	Carboxylic acids	0.507			Carboxylic acids	0.507	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	263.116	633.0	10.55	8.390799080973784e+17	8.390796451186975e+17	8.390796451186975e+17																																																																																															1.0	2.0	0.054	0.054	-183.416	0.015	0.001	34.857	C9H15N3O3S	[M + H3N + H]+	C9H19N4O3S+	HCATVRLRURSXDN	InChI=1S/C9H15N3O3S/c1-5-6(13)11-9(2,3)7(16-5)12-15-8(14)10-4/h5H,1-4H3,(H,10,14)(H,11,13)	2-(O-(Methylcarbamoyl)oximino)-3,3,6-trimethyltetrahydro-1,4-thiazin-5-one	CC1C(=O)NC(C(=NOC(=O)NC)S1)(C)C	1.0	9588004;5746021;3050542	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(9588004 5746021 3050542);DSSTox:(DTXSID901031762)	137506062338.0	263.116	633.0	10.55	8.390799080973784e+17	8.390796451186975e+17	8.390796451186975e+17		263.1164920931165	10.560479	0	0.0	213569.1725	0.0	0.0	0	117466.1325	0.0	96103.04	0.0	0	0.0	213569.1725	0.0	0.0	-1		
1097	sirius	1.0	canopus	canopus	canopus	2.0	C13H15ClN4O4	[M + K]+	C13H15ClKN4O4+	Alkaloids	0.381	Small peptides	0.243	Pyrrole alkaloids	0.067	Benzenoids	0.918	Benzene and substituted derivatives	0.849	Benzoic acids and derivatives	0.592			Benzoic acids and derivatives	0.592	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Organochlorides; Benzene and substituted derivatives; Benzenoids; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	365.042	633.0	10.55	8.390800030606182e+17	8.390796451480576e+17	8.390796451480576e+17																																																																																															1.0	2.0	0.03	0.03	-298.0	0.224	1.0	42.166	C13H15ClN4O4	[M + K]+	C13H15ClKN4O4+	MVMHHYDIKOPQNX	InChI=1S/C13H15ClN4O4/c14-9-2-1-3-10(18(21)22)12(9)13(20)16-8-11(19)17-6-4-15-5-7-17/h1-3,15H,4-8H2,(H,16,20)	2-chloro-6-nitro-N-(2-oxo-2-piperazin-1-ylethyl)benzamide	C1CN(CCN1)C(=O)CNC(=O)C2=C(C=CC=C2Cl)[N+](=O)[O-]	0.5	119402473	PUBCHEM:(119402473)	2.0	365.042	633.0	10.55	8.390800030606182e+17	8.390796451480576e+17	8.390796451480576e+17		365.0417231951228	10.560479	0	0.0	190117.02	0.0	0.0	0	110011.925	0.0	80105.095	0.0	0	0.0	190117.02	0.0	0.0	-1		
1098	gnps	1.0	gnps																															CCMSLIB00013639059	spectra_filtered.mgf	WINE-DB-ORBITRAP.mgf	0.955055	238335.0	0.0	10903.3	8.0	1.99513	180.99	1.0	temp/spectra_filtered.mgf1098	1.0	4-Hydroxyphenylpyruvic_acid	ESI	Orbitrap	Commercial	Axel_Marchal	TE_MLS	M+H	182.985	180.16	1.0	156-39-8		O=C(O)C(=O)CC1=CC=C(O)C=C1	InChI=1S/C9H8O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,10H,5H2,(H,12,13)		1.0	Positive	WINE-DB-ORBITRAP	182.985	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C9H8O4	KKADPXVIOXHVKN-UHFFFAOYSA-N	KKADPXVIOXHVKN	Benzenoids	Benzene and substituted derivatives	Phenylpyruvic acid derivatives			Shikimates and Phenylpropanoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00013639059																																																																											180.98986669776983	10.586858	0	103541.3125	0.0	159046.625	0.0	0	0.0	262587.9375	0.0	0.0	0	103541.3125	0.0	159046.625	0.0	34	1098.0	4-Hydroxyphenylpyruvic_acid
1099																																																																																																																																																									328.9152295056452	10.586858	0	128327.3125	0.0	295349.1	0.0	0	0.0	423676.4125	0.0	0.0	0	128327.3125	0.0	295349.1	0.0	47		
1100																																																																																																																																																									139.96332546357942	10.607413	0	161009.325	94496.97	354269.155	0.0	0	94496.97	435242.925	0.0	80035.555	0	161009.325	94496.97	354269.155	0.0	34		
1101																																																																																																																																																									246.0899473969894	10.580095	0	86242.18	0.0	69858.96	0.0	0	0.0	156101.14	0.0	0.0	0	86242.18	0.0	69858.96	0.0	-1		
1102	sirius	1.0	canopus	canopus	canopus	1.0	C6H4BrClFNO2S	[M + H]+	C6H5BrClFNO2S+	Fatty acids	0.471	Fatty Acids and Conjugates	0.125	Halogenated fatty acids	0.235	Organohalogen compounds	1.0	Aryl halides	0.997	Aryl bromides	0.802			Aryl bromides	0.802	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl bromides; Aryl chlorides; Aryl fluorides; Monocarboxylic acids and derivatives; Organobromides; Organochlorides; Organofluorides; Aryl halides; Vinyl halides; Vinylogous halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	287.889	637.0	10.621	8.390799394833563e+17	8.39079645320024e+17	8.39079645320024e+17																																																																																															1.0	1.0	0.004	0.004	-151.252	0.761	0.294	45.618	C6H4BrClFNO2S	[M + H]+	C6H5BrClFNO2S+	OBBMSJCQHQMLGV	InChI=1S/C6H4BrClFNO2S/c7-3-1-2-4(8)5(9)6(3)13(10,11)12/h1-2H,(H2,10,11,12)	6-Bromo-3-chloro-2-fluorobenzene-1-sulfonamide	C1=CC(=C(C(=C1Cl)F)S(=O)(=O)N)Br	1.9	131622388	PUBCHEM:(131622388)	2.0	287.889	637.0	10.621	8.390799394833563e+17	8.39079645320024e+17	8.39079645320024e+17		287.88875635308904	10.620781	0	410809.125	151096.515	1039769.5425	65730.475	0	151096.515	1335244.925	0.0	181064.2175	0	410809.125	151096.515	1039769.5425	65730.475	47		
1103	sirius	1.0	canopus	canopus	canopus	1.0	C23H37NO18	[M + H3N + H]+	C23H41N2O18+	Carbohydrates	1.0	Aminosugars and aminoglycosides	0.955	Aminosugars	0.952	Organic oxygen compounds	1.0	Organooxygen compounds	1.0	Carbohydrates and carbohydrate conjugates	0.999	Sugar acids and derivatives	0.973	N-acylneuraminic acids	0.963	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Acylaminosugars; Oligosaccharides; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Amino sugars; Carboxylic acids; Neuraminic acids and derivatives; Sugar amino acids and derivatives; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Pyranoid amino acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Polyols; C-glucuronides; N-acylneuraminic acids; N-acylneuraminic acids and derivatives; Neuraminic acids; Aminosaccharides; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	633.236	644.0	10.736	8.390800902392276e+17	8.390796453577728e+17	8.390796453577728e+17																																																																																															1.0	1.0	-inf	-inf	-144.8	1.0	0.329	86.73	C23H37NO18	[M + H3N + H]+	C23H41N2O18+	VLJSAQBOAWMRMN	InChI=1S/C23H37NO18/c1-6(28)24-11-7(29)2-23(41-18(11)12(31)8(30)3-25)22(36)40-17-10(5-27)38-21(15(34)19(17)42-23)39-16-9(4-26)37-20(35)14(33)13(16)32/h7-21,25-27,29-35H,2-5H2,1H3,(H,24,28)	N-[(2S,2'R,3'R,4'S,4aS,5R,7S,8R,8aR)-4',8-dihydroxy-5-(hydroxymethyl)-3-oxo-7-[(2R,3S,4R,5R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-2'-[(1R,2R)-1,2,3-trihydroxypropyl]spiro[5,7,8,8a-tetrahydro-4aH-pyrano[3,4-b][1,4]dioxine-2,6'-oxane]-3'-yl]acetamide	CC(=O)NC1C(CC2(C(=O)OC3C(OC(C(C3O2)O)OC4C(OC(C(C4O)O)O)CO)CO)OC1C(C(CO)O)O)O	-7.0	156616492	PUBCHEM:(156616492)	2.0	633.236	644.0	10.736	8.390800902392276e+17	8.390796453577728e+17	8.390796453577728e+17		633.235906069249	10.735956	0	0.0	872466.76	0.0	0.0	0	225067.225	176603.1	264960.45	205835.985	0	0.0	872466.76	0.0	0.0	33		
1104	sirius	1.0	canopus	canopus	canopus	1.0	C8H15N	[M + H3N + H]+	C8H19N2+	Alkaloids	0.791	Lysine alkaloids	0.579	Acetate-derived alkaloids	0.509	Organoheterocyclic compounds	0.623	Piperidines	0.627					Piperidines	0.627	Organic compounds; Organoheterocyclic compounds; Piperidines; Organonitrogen compounds; Trialkylamines; Amines; Tertiary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	143.154	644.0	10.738	8.390799239770139e+17	8.390796453913272e+17	8.390796453913272e+17																																																																																															1.0	1.0	0.45	0.45	-76.022	0.991	0.333	30.876	C8H15N	[M + H3N + H]+	C8H19N2+	KYGMSGYKSGNPHM	InChI=1S/C8H15N/c1-2-6-9-7-4-3-5-8-9/h2H,1,3-8H2	1-(prop-2-en-1-yl)piperidine	C=CCN1CCCCC1	1.8	7018872;139756	COCONUT:(CNP0188708);SUPERNATURAL:(SN0198659);PUBCHEM:(7018872 139756);DSSTox:(DTXSID40162712);PUBMED:(null)	137442099266.0	143.154	644.0	10.738	8.390799239770139e+17	8.390796453913272e+17	8.390796453913272e+17		143.1543400526243	10.743841	0	810306.85	794521.525	704548.9525	899746.555	0	734760.3474999999	766370.4650000001	759851.04	948142.03	0	810306.85	794521.525	704548.9525	899746.555	2		
