cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:11	ATTRIBUTE_group:GNPSGROUP:4	ATTRIBUTE_group:GNPSGROUP:8	ATTRIBUTE_group:GNPSGROUP:WT	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:A	ATTRIBUTE_replicate:GNPSGROUP:B	ATTRIBUTE_replicate:GNPSGROUP:C	ATTRIBUTE_replicate:GNPSGROUP:D	ATTRIBUTE_mutant:GNPSGROUP:nan	ATTRIBUTE_mutant:GNPSGROUP:xthA1	ATTRIBUTE_mutant:GNPSGROUP:xthB1	ATTRIBUTE_mutant:GNPSGROUP:xthA2	ATTRIBUTE_mutant:GNPSGROUP:WT
147	161.1783385393192	0.7125353	0	270980.4275	0.0	290449.4075	246077.28	0	191740.26499999998	203985.4825	195830.98249999998	215950.385	0	270980.4275	0.0	290449.4075	246077.28
148	246.8622702723428	0.7080548	0	1437792.725	1266100.7	980280.475	1456038.475	0	1152125.275	1226987.675	1336272.5	1424826.925	0	1437792.725	1266100.7	980280.475	1456038.475
149	287.8887940623952	0.70715886	0	1578103.475	1393907.25	1927556.575	1679485.025	0	2231287.7	1340931.0	1391239.45	1615594.175	0	1578103.475	1393907.25	1927556.575	1679485.025
150	150.05837693508565	0.7180858	0	1579342.875	4421768.55	1779258.925	1234554.725	0	2149536.025	2375757.5	2315184.875	2174446.675	0	1579342.875	4421768.55	1779258.925	1234554.725
151	133.031878507145	0.71817213	0	401913.9675	1130968.4375	360432.2875	322482.28	0	548920.3125	624205.3675	492661.41	550009.8825000001	0	401913.9675	1130968.4375	360432.2875	322482.28
152	214.04002393771248	0.73111206	0	294377.3225	299797.945	310181.4325	320721.805	0	315429.7075	294384.62	309111.2375	306152.94	0	294377.3225	299797.945	310181.4325	320721.805
153	193.0680555403309	0.7522397	0	421423.85	732234.5025	532757.0549999999	224240.945	0	340624.545	591529.465	510738.4375	467763.905	0	421423.85	732234.5025	532757.0549999999	224240.945
154	318.94352502713554	0.72210354	0	749124.7025	695454.865	787295.5925	793744.525	0	863301.46	668991.135	741962.3400000001	751364.75	0	749124.7025	695454.865	787295.5925	793744.525
155	153.04074378992448	0.7298483	0	1705392.125	324462.795	2766905.05	1229676.3250000002	0	1336943.6925	1606225.2375	1325866.6400000001	1757400.725	0	1705392.125	324462.795	2766905.05	1229676.3250000002
156	160.17305581031354	0.72833645	0	133514.66	0.0	180761.5475	155909.41749999998	0	78663.23	134633.545	124960.22	131928.63	0	133514.66	0.0	180761.5475	155909.41749999998
157	264.87289545203726	0.7190605	0	888122.865	821914.275	1038474.7474999999	990113.0675	0	1150984.6375	816606.49	834149.1525	936884.675	0	888122.865	821914.275	1038474.7474999999	990113.0675
158	174.196501437544	0.7370028	0	570359.425	175235.555	670516.5125	432840.5775	0	385371.84750000003	481171.47500000003	471509.4375	510899.31	0	570359.425	175235.555	670516.5125	432840.5775
159	145.96610541677506	0.7292202	0	758525.6725	748890.8150000001	785766.275	785830.7525	0	771551.8	753350.6	791850.715	762260.4	0	758525.6725	748890.8150000001	785766.275	785830.7525
160	193.06810471659392	0.8650151	0	419901.06	764172.675	535829.5	241674.32	0	393974.61000000004	550312.885	521153.62	496136.44000000006	0	419901.06	764172.675	535829.5	241674.32
161	182.0813801945646	0.88328665	0	811743.735	1592008.4	1246956.6	785719.825	0	1041236.485	1114190.375	1194016.1	1086985.6	0	811743.735	1592008.4	1246956.6	785719.825
162	220.03927046202512	0.9045056	0	371669.2425	481915.80500000005	528327.21	506909.5425	0	383541.38	477418.155	516174.925	511687.34	0	371669.2425	481915.80500000005	528327.21	506909.5425
163	145.96610621272598	0.9191523	0	724069.375	731167.4824999999	733291.585	765540.805	0	733364.15	729596.35	747378.2475	743730.5	0	724069.375	731167.4824999999	733291.585	765540.805
164	272.16046148019547	0.9675315	0	247928.85249999998	0.0	542101.9825	0.0	0	29940.7225	339190.075	197572.1875	223327.85	0	247928.85249999998	0.0	542101.9825	0.0
165	199.0131025214517	0.95095915	0	331842.5375	407772.42000000004	434444.89249999996	441888.4875	0	431619.5525	421128.96	337505.2275	425694.5975	0	331842.5375	407772.42000000004	434444.89249999996	441888.4875
166	310.2222972994394	0.97877204	0	576367.615	780034.0625	586840.11	592173.5475	0	722868.645	511959.58999999997	595961.35	704625.75	0	576367.615	780034.0625	586840.11	592173.5475
167	136.06185984475553	0.98879105	0	854998.2125	618487.6849999999	917702.1125	498519.8825	0	573076.25	942809.9175	698737.7125	675084.0125	0	854998.2125	618487.6849999999	917702.1125	498519.8825
168	268.1040487682968	1.0062627	0	4879587.25	2351246.125	6630740.125	1723313.6	0	2549468.9	5559741.175	3666081.725	3809595.3	0	4879587.25	2351246.125	6630740.125	1723313.6
169	142.08585847351088	1.0375335	0	266033.985	513208.26249999995	345153.3975	389873.70999999996	0	463774.945	285208.3825	360674.95999999996	404611.0675	0	266033.985	513208.26249999995	345153.3975	389873.70999999996
170	182.07868863110423	1.0412104	0	143694.68	371828.1175	153152.98750000002	292595.1775	0	316067.7975	177531.805	172945.08500000002	294726.275	0	143694.68	371828.1175	153152.98750000002	292595.1775
171	220.0392753212624	1.0578314	0	387928.6775	368199.53	494475.08	244743.6575	0	376958.405	373043.1725	367130.79000000004	378214.5775	0	387928.6775	368199.53	494475.08	244743.6575
172	132.1020044003831	1.0687152	0	2955110.925	13957409.5	3266524.8	2407977.2	0	5333865.125	5520637.325	6306049.8	5426470.175	0	2955110.925	13957409.5	3266524.8	2407977.2
173	133.10532849897194	1.0692437	0	199738.4725	981577.1099999999	248384.375	186629.4125	0	394727.46	389437.4725	452876.24	379288.1975	0	199738.4725	981577.1099999999	248384.375	186629.4125
174	318.9435305315664	1.09213	0	556492.76	533045.85	532405.3200000001	608108.0	0	592953.75	540584.925	519301.505	577211.75	0	556492.76	533045.85	532405.3200000001	608108.0
175	145.96610630679717	1.1239884	0	710383.2	727975.425	701543.16	747500.125	0	730448.4975	722004.4	726367.1375	708581.875	0	710383.2	727975.425	701543.16	747500.125
176	152.05675131887344	1.1802884	0	295562.5825	1935136.9749999999	291138.6075	203961.935	0	659440.295	579793.2225	736554.42	750012.1625	0	295562.5825	1935136.9749999999	291138.6075	203961.935
177	161.17830405774075	1.1359351	0	173710.9425	0.0	130384.60250000001	166494.88	0	116462.1375	135652.55	89454.45	129021.2875	0	173710.9425	0.0	130384.60250000001	166494.88
178	257.1131798442747	1.2196695	0	0.0	0.0	276663.315	0.0	0	0.0	115006.78	42013.6675	119642.8675	0	0.0	0.0	276663.315	0.0
179	341.19312912237194	1.227471	0	0.0	567544.22	0.0	0.0	0	156407.735	106039.485	167259.75	137837.25	0	0.0	567544.22	0.0	0.0
180	137.04584982776433	1.2346945	0	689920.1475	3533127.625	666045.3200000001	269097.0525	0	1391502.4375	1128543.0625	1266384.82	1371759.825	0	689920.1475	3533127.625	666045.3200000001	269097.0525
181	172.0968612259293	1.286615	0	358188.56	506943.5525	363739.4325	438309.995	0	521096.75	304833.0625	365370.76249999995	475880.96499999997	0	358188.56	506943.5525	363739.4325	438309.995
182	142.08591332282734	1.2942592	0	561166.185	944685.0875	563792.7275	787697.675	0	895887.04	537644.77	608615.75	815194.115	0	561166.185	944685.0875	563792.7275	787697.675
183	182.07878203977268	1.2962427	0	409214.405	774847.335	419598.555	711512.795	0	757488.1525000001	460254.6375	465128.5175	632301.7825	0	409214.405	774847.335	419598.555	711512.795
184	189.05236875410327	1.3171477	0	277699.23	248177.44	249374.67500000002	293920.4	0	282537.34750000003	317245.195	256439.85499999998	212949.3475	0	277699.23	248177.44	249374.67500000002	293920.4
185	151.09652570775512	1.3203027	0	802025.2375	882843.64	692303.5225	864338.6525	0	851213.59	892527.2025	788045.4625	709724.7975	0	802025.2375	882843.64	692303.5225	864338.6525
186	196.09450873062863	1.3964484	0	916428.575	1658676.675	817413.17	1337850.5625	0	1473568.775	980622.3500000001	963270.4125000001	1312907.4449999998	0	916428.575	1658676.675	817413.17	1337850.5625
187	219.17007010930865	1.3977636	0	236558.46999999997	396210.71499999997	186178.695	331205.8025	0	379405.26749999996	207559.51	227291.1925	335897.71249999997	0	236558.46999999997	396210.71499999997	186178.695	331205.8025
188	156.10202917789115	1.3979744	0	1970429.1	2827329.775	1702722.5250000001	2338965.95	0	2679382.625	1759347.15	1869127.6500000001	2531589.925	0	1970429.1	2827329.775	1702722.5250000001	2338965.95
189	292.211777672887	1.4050989	0	320730.66500000004	421900.24	290523.115	304584.1325	0	389648.35750000004	263905.74	325482.39	358701.665	0	320730.66500000004	421900.24	290523.115	304584.1325
190	250.0934456584176	1.4997513	0	769163.4225	1205046.175	775906.5	834142.185	0	906711.4500000001	793199.175	1004660.0725	879687.585	0	769163.4225	1205046.175	775906.5	834142.185
191	127.05034870229396	1.5146574	0	0.0	1029595.3975	0.0	0.0	0	275531.0	198747.11	312246.85	243070.4375	0	0.0	1029595.3975	0.0	0.0
192	166.0862884829536	1.5297055	0	3306380.2	12152224.25	2732190.275	3337457.375	0	5578893.9	5175077.625	6169413.0	4604867.575	0	3306380.2	12152224.25	2732190.275	3337457.375
193	120.08098909782952	1.5302453	0	1649116.125	5743910.25	1320414.475	1549028.65	0	2772687.225	2448500.2	2862792.75	2178489.325	0	1649116.125	5743910.25	1320414.475	1549028.65
194	276.10783934989576	1.5313092	0	389571.7	3176229.375	391561.605	781755.6699999999	0	1432943.46	982814.4299999999	1210615.1849999998	1112745.275	0	389571.7	3176229.375	391561.605	781755.6699999999
195	298.0895457216968	1.5326482	0	0.0	606578.435	0.0	0.0	0	174644.0	115771.72	176655.64	139507.075	0	0.0	606578.435	0.0	0.0
196	321.1654925882806	1.5321151	0	0.0	607863.2575000001	43304.155	72974.6725	0	229593.41749999998	167640.5275	152626.375	174281.765	0	0.0	607863.2575000001	43304.155	72974.6725
197	156.10204365995403	1.5362347	0	249561.1275	420620.8925	171144.70500000002	290977.6	0	357009.0375	256447.79499999998	200939.0725	317908.42000000004	0	249561.1275	420620.8925	171144.70500000002	290977.6
198	304.13244775453165	1.5400947	0	0.0	0.0	142747.2475	0.0	0	0.0	111055.325	0.0	31691.9225	0	0.0	0.0	142747.2475	0.0
199	262.2013273110978	1.546493	0	519520.4025	683994.86	459121.14	484889.995	0	625106.9225	427930.28500000003	552635.345	541853.845	0	519520.4025	683994.86	459121.14	484889.995
200	299.1601103171245	1.5547141	0	0.0	359162.735	0.0	0.0	0	105673.03	75944.665	77903.915	99641.125	0	0.0	359162.735	0.0	0.0
201	479.18729590541415	1.6161175	0	0.0	653303.9450000001	0.0	0.0	0	115710.4925	264553.5	136510.765	136529.1875	0	0.0	653303.9450000001	0.0	0.0
202	286.17608300404663	1.6178341	0	333560.5425	0.0	255244.20750000002	0.0	0	100315.1	184507.3575	137324.5875	166657.70500000002	0	333560.5425	0.0	255244.20750000002	0.0
203	198.11262493935547	1.6189796	0	88216.9375	155311.945	67945.64	102894.525	0	153923.285	48025.3075	67945.64	144474.815	0	88216.9375	155311.945	67945.64	102894.525
204	167.11794922206764	1.6284108	0	0.0	269047.6825	0.0	0.0	0	76929.195	59115.175	80827.825	52175.4875	0	0.0	269047.6825	0.0	0.0
205	262.20132255423766	1.6612624	0	521383.015	729339.2575	466476.91500000004	521676.51749999996	0	651317.0	479341.93999999994	533992.345	574224.42	0	521383.015	729339.2575	466476.91500000004	521676.51749999996
206	139.0754358841112	1.6773666	0	485461.135	904269.8999999999	490061.7575	716076.845	0	760272.04	584760.23	562401.6799999999	688435.6875	0	485461.135	904269.8999999999	490061.7575	716076.845
207	138.09142905171726	1.676155	0	104808.9275	298220.3125	71955.675	142372.4525	0	203935.0725	83576.21	134716.64	195129.445	0	104808.9275	298220.3125	71955.675	142372.4525
208	196.0945053295218	1.6763124	0	1157027.3125	2631072.5	1197443.975	2003857.025	0	2067411.4875	1568880.825	1458088.6125	1895019.8875	0	1157027.3125	2631072.5	1197443.975	2003857.025
209	156.10202511284564	1.6768367	0	2912967.275	5334081.375	2799622.8	4241908.05	0	4443407.25	3423544.95	3303423.5	4118203.8	0	2912967.275	5334081.375	2799622.8	4241908.05
210	299.1601083857942	1.6752441	0	0.0	691305.0650000001	0.0	0.0	0	210973.625	152689.575	154014.1	173627.765	0	0.0	691305.0650000001	0.0	0.0
211	219.16995016783065	1.6762065	0	393254.135	641520.0375	299132.565	537093.85	0	563916.125	428654.05	393927.505	484502.9075	0	393254.135	641520.0375	299132.565	537093.85
212	218.1079609980965	1.7156562	0	979096.125	1111194.8499999999	446907.82499999995	1211145.72	0	814332.645	1315598.2999999998	869726.725	748686.85	0	979096.125	1111194.8499999999	446907.82499999995	1211145.72
213	186.11247696490915	1.699604	0	680079.0874999999	1007525.54	728166.44	938236.7025	0	1065373.6400000001	679905.875	729019.295	879708.96	0	680079.0874999999	1007525.54	728166.44	938236.7025
214	155.00283105429375	1.7168317	0	211874.205	214389.9925	145587.1775	235727.77250000002	0	212561.4975	262865.5125	222646.56	109505.5775	0	211874.205	214389.9925	145587.1775	235727.77250000002
215	196.12603732693307	1.7172318	0	726608.725	777131.9425	336920.12	828417.45	0	613997.45	883602.3075	622966.21	548512.27	0	726608.725	777131.9425	336920.12	828417.45
216	189.15972797038307	1.7579082	0	195956.165	292222.30500000005	75470.25	229243.66249999998	0	229216.17500000002	164161.6575	185598.63	213915.91999999998	0	195956.165	292222.30500000005	75470.25	229243.66249999998
217	144.10192314280803	1.7580764	0	326347.2725	561787.875	276272.0575	419285.48250000004	0	469256.505	326608.29500000004	352604.52499999997	435223.36250000005	0	326347.2725	561787.875	276272.0575	419285.48250000004
218	233.185938645642	1.7664123	0	194313.6625	310698.5125	139206.4225	273732.86	0	295342.6525	197672.5625	187753.695	237182.5475	0	194313.6625	310698.5125	139206.4225	273732.86
219	166.08366991549332	1.7585238	0	241459.1775	465884.79250000004	165018.81	331929.415	0	361603.46	256777.6725	266149.7975	319761.265	0	241459.1775	465884.79250000004	165018.81	331929.415
220	210.11005169787447	1.7651801	0	197273.3225	424538.77249999996	196201.28	315574.3725	0	367799.32	261015.02000000002	223906.93	280866.4775	0	197273.3225	424538.77249999996	196201.28	315574.3725
221	170.1175700621177	1.76642	0	351073.9325	497861.3825	305744.4825	456585.2525	0	455907.525	364728.4975	336569.825	454059.2025	0	351073.9325	497861.3825	305744.4825	456585.2525
222	318.16585145864764	1.8667436	0	0.0	402791.41	0.0	0.0	0	141517.61	101719.125	68175.6	91379.075	0	0.0	402791.41	0.0	0.0
223	188.12819117484185	1.8184644	0	75140.235	156933.54499999998	55562.155	145384.5425	0	155339.51499999998	80255.505	55562.155	141863.3025	0	75140.235	156933.54499999998	55562.155	145384.5425
224	146.11761616461322	1.8209858	0	141718.5925	420064.9425	124058.595	203636.625	0	329199.44499999995	96200.54	181723.1225	282355.6475	0	141718.5925	420064.9425	124058.595	203636.625
225	143.10662921284168	1.8656416	0	118363.3475	239718.9	95161.305	191140.3725	0	242475.66	120118.48250000001	99266.31	182523.4725	0	118363.3475	239718.9	95161.305	191140.3725
226	318.16585909716906	1.883307	0	0.0	487467.735	0.0	0.0	0	132692.485	99349.05	164047.125	91379.075	0	0.0	487467.735	0.0	0.0
227	136.06182464939465	1.9457157	0	284493.5175	169530.425	188381.4525	366709.31	0	230146.4275	266481.39749999996	272123.2925	240363.58750000002	0	284493.5175	169530.425	188381.4525	366709.31
228	229.15465541960185	1.9493668	0	28242.565	224886.69	0.0	0.0	0	63160.605	81697.91500000001	69029.915	39240.82	0	28242.565	224886.69	0.0	0.0
229	152.05673627427998	1.9584106	0	324907.9175	992782.475	313546.015	328339.2875	0	504438.83999999997	505265.57499999995	479715.315	470155.96499999997	0	324907.9175	992782.475	313546.015	328339.2875
230	298.0968099131345	1.9689721	0	3296068.5	417439.4775	2992318.825	4447609.125	0	3017503.02	2775611.7625	2774711.14	2585610.005	0	3296068.5	417439.4775	2992318.825	4447609.125
231	146.0600949272683	1.9795029	0	296891.31	349613.4525	438017.1025	202574.01750000002	0	254806.81	377179.665	354315.46	300793.9475	0	296891.31	349613.4525	438017.1025	202574.01750000002
232	136.0618202222946	1.9683437	0	289417.4975	0.0	257192.8775	366549.545	0	238441.97000000003	229048.51	227652.905	218016.535	0	289417.4975	0.0	257192.8775	366549.545
233	188.07058977101585	1.9810214	0	3419245.075	4187728.25	5214037.0	2348390.8	0	2966175.8249999997	4562922.35	4124202.375	3516100.575	0	3419245.075	4187728.25	5214037.0	2348390.8
234	205.0971936626184	1.9810214	0	1802849.575	2183682.825	2736469.575	1198981.64	0	1560249.665	2344734.875	2163797.075	1853202.0	0	1802849.575	2183682.825	2736469.575	1198981.64
235	256.1754734789138	2.0112019	0	1147696.125	657931.015	545509.3875	1389029.475	0	806566.4625	1027543.91	808941.9099999999	1097113.72	0	1147696.125	657931.015	545509.3875	1389029.475
236	284.20673897268045	2.011725	0	2546591.3	1125388.1	1171484.0	3158236.325	0	1591912.575	2212125.0149999997	1561541.31	2636120.825	0	2546591.3	1125388.1	1171484.0	3158236.325
237	231.17032742313972	2.0788853	0	535259.665	647004.1875	507832.36750000005	753584.185	0	761234.6	521282.18	608061.14	553102.485	0	535259.665	647004.1875	507832.36750000005	753584.185
238	210.11009605597167	2.0822723	0	176724.16749999998	493666.86	180021.73750000002	308946.6975	0	378790.555	237516.3025	230816.055	312236.55	0	176724.16749999998	493666.86	180021.73750000002	308946.6975
239	170.11756922773029	2.0817385	0	483556.935	771634.3	444223.03750000003	652358.4650000001	0	704827.7025	494877.075	531756.5900000001	620311.37	0	483556.935	771634.3	444223.03750000003	652358.4650000001
240	186.11246201785053	2.0783467	0	411964.1075	528186.9525	388927.5	561369.8	0	586103.3925	382801.2075	469228.7825	452314.97750000004	0	411964.1075	528186.9525	388927.5	561369.8
241	310.13959947322604	2.1042972	0	0.0	757107.9249999999	0.0	0.0	0	177545.425	158447.8	257377.525	163737.175	0	0.0	757107.9249999999	0.0	0.0
242	276.64245495384785	2.1384103	0	119562.71	0.0	243060.1125	0.0	0	0.0	263530.8975	41529.375	57562.55	0	119562.71	0.0	243060.1125	0.0
243	187.14400600745265	2.1696188	0	307157.65	936217.8999999999	313509.125	558067.475	0	774337.675	326977.565	404835.175	608801.735	0	307157.65	936217.8999999999	313509.125	558067.475
244	184.13329901198568	2.1667728	0	297313.92	450833.1725	204357.4275	384664.4075	0	413949.26249999995	302817.77749999997	288610.0075	331791.88	0	297313.92	450833.1725	204357.4275	384664.4075
245	224.12575015082848	2.1686463	0	50630.175	367514.3225	80257.4	177621.625	0	194376.33500000002	109556.11	148267.845	223823.2325	0	50630.175	367514.3225	80257.4	177621.625
246	249.67354481079795	2.2055802	0	0.0	287109.3325	0.0	0.0	0	86809.47	67136.475	85461.075	47702.3125	0	0.0	287109.3325	0.0	0.0
247	209.1384055204164	2.227824	0	193430.455	233020.4125	59145.0125	276356.97750000004	0	130648.39749999999	320834.0575	172179.245	138291.1575	0	193430.455	233020.4125	59145.0125	276356.97750000004
248	305.1569016407028	2.249787	0	608054.2875	336343.555	288012.1325	640575.1499999999	0	347765.95999999996	503318.18	444758.6425	577142.3425	0	608054.2875	336343.555	288012.1325	640575.1499999999
249	328.23282762995603	2.2513776	0	788261.7474999999	357760.93	333633.95499999996	883492.885	0	517716.7475	621232.365	528880.88	695319.525	0	788261.7474999999	357760.93	333633.95499999996	883492.885
250	239.65479130743068	2.2718134	0	1009651.2250000001	0.0	1177618.0175	325486.73	0	246996.1425	770796.89	624393.5650000001	870569.375	0	1009651.2250000001	0.0	1177618.0175	325486.73
251	263.19657230869785	2.2894592	0	28862.3275	105346.805	46727.4725	45684.535	0	95636.7175	38572.415	46727.4725	45684.535	0	28862.3275	105346.805	46727.4725	45684.535
252	222.11005637689496	2.2917056	0	113168.1625	627003.025	132274.765	250363.88249999998	0	410655.1675	206350.725	204941.43	300862.5125	0	113168.1625	627003.025	132274.765	250363.88249999998
253	200.12832370064567	2.2846608	0	87332.11	222466.20500000002	64528.09	162015.185	0	180431.2275	93725.3625	103006.1175	159178.8825	0	87332.11	222466.20500000002	64528.09	162015.185
254	196.09451309540492	2.2966163	0	244671.2275	820898.3525	544555.915	597864.8425	0	681992.48	353866.2575	581435.43	590696.1699999999	0	244671.2275	820898.3525	544555.915	597864.8425
255	156.10203031746633	2.2957644	0	796516.025	1949116.9	1198133.955	1371489.19	0	1727891.48	958426.875	1298541.615	1330396.1	0	796516.025	1949116.9	1198133.955	1371489.19
