cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:11	ATTRIBUTE_group:GNPSGROUP:4	ATTRIBUTE_group:GNPSGROUP:8	ATTRIBUTE_group:GNPSGROUP:WT	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:A	ATTRIBUTE_replicate:GNPSGROUP:B	ATTRIBUTE_replicate:GNPSGROUP:C	ATTRIBUTE_replicate:GNPSGROUP:D	ATTRIBUTE_mutant:GNPSGROUP:nan	ATTRIBUTE_mutant:GNPSGROUP:xthA1	ATTRIBUTE_mutant:GNPSGROUP:xthB1	ATTRIBUTE_mutant:GNPSGROUP:xthA2	ATTRIBUTE_mutant:GNPSGROUP:WT	component	#Scan#	Compound_Name
673	205.1295807044324	4.215965	0	351403.7825	84526.595	367779.8000000001	234570.3675	0	154335.3	263546.3	344101.15750000003	276297.78750000003	0	351403.7825	84526.595	367779.8000000001	234570.3675	-1		
674	138.05496445213868	4.215843	0	0.0	384905.095	0.0	58758.5675	0	97349.18	74732.5625	107391.22	164190.7	0	0.0	384905.095	0.0	58758.5675	2		
675	491.30534380221343	4.2279916	0	306964.015	0.0	279095.8	550908.6025	0	287192.9	491711.5575	169048.64750000002	189015.3125	0	306964.015	0.0	279095.8	550908.6025	-1		
676	204.0867708689493	4.228772	0	0.0	841303.7625	72370.05	217521.0725	0	373140.86	164682.6875	310336.4975	283034.84	0	0.0	841303.7625	72370.05	217521.0725	51	676.0	Spectral Match to N-Acetyl-D-glucosamine from NIST14
677	120.09069016306552	4.229527	0	1778677.825	561887.015	1682259.125	1977723.9	0	1512625.775	1648131.215	1403994.8	1435796.075	0	1778677.825	561887.015	1682259.125	1977723.9	112		
678	235.1652588736844	4.2303944	0	56233239.0	2669801.325	53785124.0	75145396.0	0	48815672.8	59571325.35	39540536.625	39906025.55	0	56233239.0	2669801.325	53785124.0	75145396.0	15		
679	244.079128419144	4.231409	0	0.0	1396376.875	0.0	0.0	0	350864.9	283812.65	409611.6	352087.725	0	0.0	1396376.875	0.0	0.0	-1		
680	257.1471099930397	4.2323523	0	5359630.0	230840.875	4977795.375	6285001.375	0	4320703.64	4754100.625	4010057.485	3768405.875	0	5359630.0	230840.875	4977795.375	6285001.375	15	680.0	BETAINE
681	236.16799658479545	4.2312055	0	6210540.7	123738.305	5918157.85	8021926.875	0	5092413.8	6675210.75	4283073.98	4223665.2	0	6210540.7	123738.305	5918157.85	8021926.875	15		
682	273.1210250124082	4.2319384	0	940800.58	0.0	850560.3150000001	1190947.525	0	777336.665	896853.075	660979.19	647139.49	0	940800.58	0.0	850560.3150000001	1190947.525	-1		
683	120.09287112091478	4.234937	0	412907.065	0.0	392924.29	474527.4025	0	337948.95	359057.34	292509.43	290843.0375	0	412907.065	0.0	392924.29	474527.4025	112		
684	352.2441479569533	4.233139	0	750599.0	0.0	878049.7849999999	1363035.3250000002	0	773668.25	1297376.1749999998	399765.975	520873.71	0	750599.0	0.0	878049.7849999999	1363035.3250000002	15		
685	258.15050429713	4.236054	0	592453.525	0.0	563267.0775	687487.2	0	475236.5375	539061.2150000001	426839.975	402070.075	0	592453.525	0.0	563267.0775	687487.2	-1		
686	156.04214469172624	4.240009	0	1450788.975	435158.435	1404774.4	1554656.6	0	1205192.895	1255053.95	1210349.725	1174781.84	0	1450788.975	435158.435	1404774.4	1554656.6	-1		
687	140.06819462722746	4.2413096	0	2128355.65	690341.86	2012307.175	2160095.1	0	1734893.875	1785204.7	1762919.96	1708081.25	0	2128355.65	690341.86	2012307.175	2160095.1	-1		
688	285.1478398704152	4.2436337	0	205519.1025	0.0	67696.75	226028.3675	0	207143.265	147813.775	144287.18	0.0	0	205519.1025	0.0	67696.75	226028.3675	-1		
689	275.1237588375927	4.2783833	0	0.0	0.0	449743.2975	0.0	0	0.0	189023.325	63424.8625	197295.11	0	0.0	0.0	449743.2975	0.0	-1		
690	159.1239808811019	4.2815523	0	0.0	126713.3725	74453.415	0.0	0	68411.345	74453.415	58302.0275	0.0	0	0.0	126713.3725	74453.415	0.0	2		
691	786.6012075275299	4.3459225	0	318462.10750000004	0.0	313922.47250000003	300114.35	0	212001.4375	245268.4775	229835.35	245393.665	0	318462.10750000004	0.0	313922.47250000003	300114.35	-1	691.0	PC(18:1/18:1); [M+H]+ C44H85N1O8P1
692	794.5487846057835	4.349829	0	0.0	244265.1325	0.0	0.0	0	58460.395	52362.78	73658.275	59783.6825	0	0.0	244265.1325	0.0	0.0	-1		
693	299.1634173964845	4.3564873	0	0.0	1056161.19	62885.335	0.0	0	268885.55	220174.015	265777.4	364209.56	0	0.0	1056161.19	62885.335	0.0	15		
694	286.17604607159245	4.3804755	0	272216.8	0.0	277138.115	0.0	0	90108.5	177493.91999999998	98578.075	183174.42	0	272216.8	0.0	277138.115	0.0	37		
695	248.0877062073241	4.3815503	0	812050.075	795304.9525	879312.5349999999	486529.27	0	676349.775	778708.655	717158.6399999999	800979.7625	0	812050.075	795304.9525	879312.5349999999	486529.27	-1		
696	479.1873406625527	4.3827777	0	0.0	927941.8275	0.0	0.0	0	203687.265	258881.85	236772.4	228600.3125	0	0.0	927941.8275	0.0	0.0	51		
697	415.2114880034214	4.3832006	0	372195.82	519118.01	273860.625	362160.365	0	431532.475	315879.68	404090.585	375832.08	0	372195.82	519118.01	273860.625	362160.365	13	697.0	DEOXYCHOLATE
698	501.16929822558	4.389077	0	0.0	391025.35	0.0	0.0	0	85848.4	114934.78	103733.655	86508.515	0	0.0	391025.35	0.0	0.0	-1		
699	285.1478118556821	4.4096107	0	207742.9625	0.0	404762.325	0.0	0	58856.3625	181085.2	185566.99	186996.735	0	207742.9625	0.0	404762.325	0.0	15		
700	146.09240224270323	4.4166703	0	2800235.475	3331728.35	2224113.125	1625328.225	0	2243372.775	2534634.025	2813714.0	2389684.375	0	2800235.475	3331728.35	2224113.125	1625328.225	-1	700.0	4_GUANIDINOBUTANOATE
701	432.2381525725409	4.388653	0	80019.4925	199734.22	65719.585	0.0	0	128866.25	70124.555	0.0	146482.4925	0	80019.4925	199734.22	65719.585	0.0	-1		
702	254.16111157851785	4.4393826	0	536331.2775	856469.25	592427.9924999999	520649.4225	0	481829.1975	675586.86	704360.8	644101.085	0	536331.2775	856469.25	592427.9924999999	520649.4225	108		
703	160.1808481910603	4.5138116	0	130040.27	0.0	155200.9	277801.17	0	70827.575	157755.485	87129.2	247330.08	0	130040.27	0.0	155200.9	277801.17	2		
704	233.16078351868453	4.4590597	0	2330996.025	442811.32	2350832.225	2392536.725	0	1810325.375	2483866.55	1534268.04	1688716.33	0	2330996.025	442811.32	2350832.225	2392536.725	15	704.0	1955548-88-5
705	138.05497684858892	4.462903	0	58966.4225	1658172.45	1725142.23	1020146.375	0	621473.8724999999	1621703.575	775851.605	1443398.425	0	58966.4225	1658172.45	1725142.23	1020146.375	9		
706	283.1434421481508	4.4634957	0	1168256.225	1594524.425	1175285.99	885656.125	0	1187832.64	1186774.4	1037712.75	1411402.975	0	1168256.225	1594524.425	1175285.99	885656.125	-1		
707	291.10493214059755	4.4751244	0	0.0	146250.8425	291991.63	0.0	0	68024.155	227983.485	78226.6875	64008.145	0	0.0	146250.8425	291991.63	0.0	-1		
708	266.07475037057714	4.5716457	0	554931.13	881926.0875	711665.37	145250.18	0	418350.2875	603062.675	647827.635	624532.17	0	554931.13	881926.0875	711665.37	145250.18	-1		
709	411.1544372743974	4.5708146	0	474243.055	577407.26	549143.45	63468.695	0	327390.555	463023.145	382670.225	491178.535	0	474243.055	577407.26	549143.45	63468.695	15		
710	244.09278060457507	4.5711894	0	854245.2025	1441225.75	1180186.8625	294400.05000000005	0	647788.25	1066012.67	1065088.62	991168.325	0	854245.2025	1441225.75	1180186.8625	294400.05000000005	15		
711	487.17850672211534	4.572048	0	364278.755	1021228.7525	897626.01	0.0	0	281288.7125	850707.8	658274.365	492862.64	0	364278.755	1021228.7525	897626.01	0.0	-1		
712	415.21148618695423	4.5302434	0	209678.9925	429947.1275	279865.2625	303077.60250000004	0	419553.5975	172255.22749999998	273799.9325	356960.2275	0	209678.9925	429947.1275	279865.2625	303077.60250000004	13	712.0	LTURM34
713	282.04870586892906	4.572028	0	59616.805	356226.66000000003	184365.9775	0.0	0	77123.96	187986.9575	180009.58	155088.945	0	59616.805	356226.66000000003	184365.9775	0.0	-1		
714	338.14337202893	4.579886	0	1464244.55	0.0	1393674.64	1315581.25	0	953018.325	1277047.825	954664.415	988769.875	0	1464244.55	0.0	1393674.64	1315581.25	-1		
715	354.11736315124864	4.5803127	0	834074.4625	0.0	793732.36	709180.0375	0	531804.39	733751.36	523143.15	548287.96	0	834074.4625	0.0	793732.36	709180.0375	-1		
716	316.16147230898264	4.581878	0	926828.565	0.0	880153.625	885767.8	0	639428.725	808497.425	604124.475	640699.365	0	926828.565	0.0	880153.625	885767.8	-1		
717	298.17937716042394	4.588841	0	0.0	118058.25	0.0	0.0	0	0.0	0.0	0.0	118058.25	0	0.0	118058.25	0.0	0.0	-1	717.0	N-acetyl putrescine_Syringaldehyde   (known isomers: 0; isobaric peaks in run: 2)
718	210.0622722141165	4.6058307	0	0.0	329907.3525	0.0	0.0	0	108252.55	63548.3875	75769.305	82337.11	0	0.0	329907.3525	0.0	0.0	7		
719	221.0920726206472	4.6314397	0	304723.995	320525.5625	346052.805	64396.96	0	165683.5225	247949.46500000003	290089.8375	331976.4975	0	304723.995	320525.5625	346052.805	64396.96	-1	719.0	Cysteine_alpha-ketoisovaleric acid (known isomers: 0; isobaric peaks in run: 0)
720	216.170695199162	4.634943	0	1306162.985	0.0	1060017.95	1048555.485	0	1119068.075	514206.92	829260.45	952200.975	0	1306162.985	0.0	1060017.95	1048555.485	2		
721	228.0978157379082	4.635321	0	0.0	558964.19	0.0	0.0	0	132345.9375	99855.8	200430.3125	126332.14	0	0.0	558964.19	0.0	0.0	-1		
722	786.6012081984991	4.630767	0	215492.165	0.0	283870.7475	284215.0675	0	138287.6725	222613.0975	217804.405	204872.805	0	215492.165	0.0	283870.7475	284215.0675	-1	722.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14
723	213.12687168840185	4.6617837	0	196657.325	62306.105	147123.52500000002	74790.15	0	136316.175	74790.15	65036.8	204733.98	0	196657.325	62306.105	147123.52500000002	74790.15	15	723.0	Histidine_2-Hydroxypropanal (known isomers: 0; isobaric peaks in run: 1)
724	265.1117782181053	4.682524	0	0.0	0.0	211036.90500000003	0.0	0	0.0	124352.585	0.0	86684.32	0	0.0	0.0	211036.90500000003	0.0	-1		
725	144.11317475452688	4.721346	0	0.0	230734.07	0.0	0.0	0	83006.835	0.0	80661.415	67065.82	0	0.0	230734.07	0.0	0.0	-1		
726	194.0673661847128	4.726231	0	0.0	297364.815	0.0	0.0	0	81579.95	62953.64	80779.32	72051.905	0	0.0	297364.815	0.0	0.0	108		
727	271.132202012087	4.728814	0	386583.6875	0.0	414279.2	68935.075	0	94240.72	235006.95	189262.6625	351287.63	0	386583.6875	0.0	414279.2	68935.075	15		
728	146.0600611424118	4.749358	0	0.0	70799.3125	252241.255	0.0	0	0.0	108020.89	139234.2175	75785.46	0	0.0	70799.3125	252241.255	0.0	15		
729	369.3475954262141	4.751933	0	0.0	4500208.25	0.0	0.0	0	1142475.375	800411.75	1507403.75	1049917.375	0	0.0	4500208.25	0.0	0.0	20		
730	188.07063941556007	4.750214	0	1894527.575	2218958.825	2988784.7	1078886.275	0	1467586.35	2369478.45	2275151.725	2068940.85	0	1894527.575	2218958.825	2988784.7	1078886.275	9	730.0	Spectral Match to Abrine from NIST14
731	205.09726176505328	4.7514725	0	985033.715	1163135.875	1584182.1	546921.2150000001	0	756765.29	1232429.6	1208239.965	1081838.05	0	985033.715	1163135.875	1584182.1	546921.2150000001	9	731.0	Massbank:KO004073 Trp|Tryptophan|L-Tryptophan|(S)-alpha-Amino-beta-(3-indolyl)-propionic acid
732	351.3369028253001	4.7522974	0	0.0	2752386.425	0.0	0.0	0	689420.625	495632.725	919297.375	648035.7	0	0.0	2752386.425	0.0	0.0	20		
733	536.4100211889842	4.7575207	0	0.0	559490.9299999999	0.0	0.0	0	145503.15	101444.03	144444.36	168099.39	0	0.0	559490.9299999999	0.0	0.0	63		
734	296.2948206276613	4.7963324	0	0.0	381888.145	0.0	0.0	0	93609.915	75268.585	131509.8	81499.845	0	0.0	381888.145	0.0	0.0	6		
735	326.3057983232327	4.7989535	0	0.0	354628.0775	0.0	0.0	0	82829.265	74842.53	115062.0625	81894.22	0	0.0	354628.0775	0.0	0.0	20		
736	209.103369476761	4.7725058	0	306232.4425	2165636.825	582065.485	62211.015	0	591036.9425	704369.6625	1006060.3125	814678.85	0	306232.4425	2165636.825	582065.485	62211.015	61	736.0	1-(1-methyl-1H-pyrazol-4-yl)-5-oxopyrrolidine-3-carboxylic acid
737	133.0318683534125	4.7773457	0	373909.06	1053032.21	468087.1625	302569.6675	0	462155.25	524944.265	661038.5449999999	549460.04	0	373909.06	1053032.21	468087.1625	302569.6675	-1		
738	510.39395399112703	4.7796464	0	0.0	2471964.525	0.0	0.0	0	604441.45	442374.375	724424.95	700723.75	0	0.0	2471964.525	0.0	0.0	63		
739	150.0583552905193	4.7783504	0	1367501.075	3705870.9	1671026.85	1048175.575	0	1574832.425	1871777.975	2400648.5	1945315.5	0	1367501.075	3705870.9	1671026.85	1048175.575	-1	739.0	METHIONINE
740	212.07801467114217	4.768354	0	289606.56	402177.6975	272118.8025	294021.97	0	351312.955	332674.2275	210849.1925	363088.655	0	289606.56	402177.6975	272118.8025	294021.97	15		
741	213.12693497637704	4.786898	0	274114.72750000004	140176.52500000002	149662.1475	213571.4425	0	212352.4175	208447.72000000003	137171.765	219552.94	0	274114.72750000004	140176.52500000002	149662.1475	213571.4425	-1		
742	274.21255908262424	4.7932158	0	0.0	118020.665	0.0	0.0	0	118020.665	0.0	0.0	0.0	0	0.0	118020.665	0.0	0.0	-1		
743	202.1550564117892	4.7940507	0	1363491.175	0.0	1129561.1375	1247568.175	0	1402767.9	569366.675	838003.925	930481.9875	0	1363491.175	0.0	1129561.1375	1247568.175	2		
744	304.1324689915828	4.8053465	0	0.0	0.0	347672.7625	0.0	0	0.0	278634.45	0.0	69038.3125	0	0.0	0.0	347672.7625	0.0	37	744.0	33993-25-8 CollisionEnergy:102040
745	343.3318954115887	4.815431	0	65030.66	15168692.0	68685.72	0.0	0	3647200.25	3128140.16	5328271.22	3198796.75	0	65030.66	15168692.0	68685.72	0.0	20		
746	325.3212550820225	4.8124843	0	70328.165	16180378.0	73871.53	0.0	0	3930553.25	3260363.665	5613575.53	3520085.25	0	70328.165	16180378.0	73871.53	0.0	20		
747	323.3061579427951	4.831226	0	0.0	685651.8475	0.0	0.0	0	173283.85	168981.11	215711.5625	127675.325	0	0.0	685651.8475	0.0	0.0	20		
748	341.31676092485304	4.8252983	0	0.0	757746.8574999999	0.0	0.0	0	187763.735	174908.5625	244081.235	150993.325	0	0.0	757746.8574999999	0.0	0.0	20		
749	152.05676322140926	4.832873	0	201301.7675	938900.1725	260931.945	0.0	0	394611.4025	297474.5775	331212.705	377835.2	0	201301.7675	938900.1725	260931.945	0.0	-1		
750	322.05493971739054	4.839091	0	308661.88	1385477.5	290258.28500000003	0.0	0	583786.32	529871.725	429559.185	441180.435	0	308661.88	1385477.5	290258.28500000003	0.0	-1		
751	284.09897370616505	4.8371167	0	0.0	716450.6599999999	69852.9375	0.0	0	203756.61	234876.6875	190106.275	157564.025	0	0.0	716450.6599999999	69852.9375	0.0	15		
752	254.1265248656481	4.880598	0	315648.47	0.0	314286.2675	312551.025	0	317899.41	117370.0	229289.765	277926.5875	0	315648.47	0.0	314286.2675	312551.025	-1		
753	205.06839277243364	4.901606	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	-1		
754	145.10839376496492	4.916063	0	859295.225	1029629.0	845845.79	833548.9375	0	817755.7525	876891.8	898754.325	974917.075	0	859295.225	1029629.0	845845.79	833548.9375	46		
755	156.04215616184308	4.926265	0	1367180.415	191916.77	1306991.0	1729964.85	0	1174319.99	1305825.25	1035237.375	1080670.42	0	1367180.415	191916.77	1306991.0	1729964.85	-1		
756	453.1675278499642	4.926235	0	435332.8875	407905.4075	306699.9025	438673.33	0	449270.415	314176.6525	436288.755	388875.705	0	435332.8875	407905.4075	306699.9025	438673.33	-1		
757	710.6545022585859	4.9280543	0	786733.8400000001	480689.53	861878.975	696569.7375	0	636578.6525000001	789739.61	658624.1125	740929.7075	0	786733.8400000001	480689.53	861878.975	696569.7375	4		
758	374.808626444413	4.928747	0	917552.575	553464.355	930397.35	797646.875	0	702128.325	866129.6	756054.79	874748.44	0	917552.575	553464.355	930397.35	797646.875	4		
759	124.92276537735692	4.929956	0	809808.7025	551065.2625	813031.2450000001	710661.24	0	647682.78	758629.89	705999.1025	772254.6775	0	809808.7025	551065.2625	813031.2450000001	710661.24	-1		
760	794.6159301667268	4.927958	0	598579.14	375363.36	656171.1025	533301.53	0	487452.595	609504.1025	507087.0425	559371.3925000001	0	598579.14	375363.36	656171.1025	533301.53	4		
761	542.7317866443789	4.929853	0	2844781.15	1642397.7	2998371.05	2473257.375	0	2174917.325	2807629.775	2346054.975	2630205.2	0	2844781.15	1642397.7	2998371.05	2473257.375	4		
762	878.5772212071279	4.9286284	0	462930.43	300288.8375	498019.645	412656.0125	0	391576.14	462925.88	388839.735	430553.17	0	462930.43	300288.8375	498019.645	412656.0125	4		
763	460.7681383356834	4.9297543	0	1231378.75	707842.705	1287578.0775	1055736.025	0	943368.3125	1191309.455	1004094.415	1143763.375	0	1231378.75	707842.705	1287578.0775	1055736.025	4		
764	458.7700613015386	4.930422	0	2802586.95	1625720.8875	2900498.05	2420844.9	0	2132431.25	2687491.8375	2306922.1	2622805.6	0	2802586.95	1625720.8875	2900498.05	2420844.9	4		
765	208.884021156796	4.9310513	0	1337963.85	869281.24	1340654.91	1175672.365	0	1065776.525	1251449.315	1153104.55	1253241.975	0	1337963.85	869281.24	1340654.91	1175672.365	-1		
766	626.6930939901148	4.931083	0	1072385.175	611054.1599999999	1119014.335	924738.955	0	817281.95	1034833.275	883906.565	991170.835	0	1072385.175	611054.1599999999	1119014.335	924738.955	4		
767	122.92467826841316	4.9310718	0	4446942.75	3004734.525	4356483.0	3880004.6	0	3569435.175	4106455.5	3826955.325	4185318.875	0	4446942.75	3004734.525	4356483.0	3880004.6	-1		
768	206.8859516135816	4.9310718	0	6039351.5	3887966.05	5995401.7	5278355.125	0	4769120.575	5591485.425	5153670.375	5686798.0	0	6039351.5	3887966.05	5995401.7	5278355.125	-1		
769	290.8471957044353	4.9310718	0	8940673.875	5543808.5	8989594.875	7761050.5	0	6934901.625	8412507.625	7523075.375	8364643.125	0	8940673.875	5543808.5	8989594.875	7761050.5	-1		
770	292.84502307099814	4.9310718	0	2608353.625	1595885.585	2619052.8	2248786.625	0	2030676.85	2429147.635	2186742.975	2425511.175	0	2608353.625	1595885.585	2619052.8	2248786.625	4		
771	575.4915759795509	4.940878	0	411889.25	360461.425	396887.4	414095.8225	0	402323.68	378692.3875	395217.335	407100.495	0	411889.25	360461.425	396887.4	414095.8225	-1		
772	603.5229363824774	4.9397526	0	345174.285	293012.8125	327232.8525	335597.09	0	323826.29	314618.1475	334317.405	328255.1975	0	345174.285	293012.8125	327232.8525	335597.09	-1		
773	361.9206518506024	4.949359	0	0.0	375284.155	0.0	0.0	0	99426.3	56284.73	137054.1875	82518.9375	0	0.0	375284.155	0.0	0.0	-1		
774	193.99810618274503	4.9579725	0	0.0	1716676.5	176571.18	0.0	0	453809.225	372957.1625	611563.0	454918.2925	0	0.0	1716676.5	176571.18	0.0	-1		
775	191.98240202774247	4.973736	0	0.0	153700.0225	179372.85749999998	0.0	0	63772.6175	120405.655	89927.405	58967.2025	0	0.0	153700.0225	179372.85749999998	0.0	-1		
776	293.10091640927044	5.019471	0	0.0	400394.5125	0.0	0.0	0	120059.78	76040.57	99342.8125	104951.35	0	0.0	400394.5125	0.0	0.0	4		
777	395.2669364061626	5.047868	0	0.0	448233.0325	0.0	0.0	0	111404.35	93168.325	131211.6	112448.7575	0	0.0	448233.0325	0.0	0.0	-1		
778	240.1108278670769	5.051532	0	1463644.115	0.0	1198278.15	1338258.275	0	1521656.05	598743.275	875002.2150000001	1004779.0	0	1463644.115	0.0	1198278.15	1338258.275	-1		
779	701.4099727323238	5.0521793	0	420688.02	463560.135	427537.45	418986.5775	0	426862.645	435925.0025	443808.15	424176.385	0	420688.02	463560.135	427537.45	418986.5775	-1		
780	158.09264359312874	5.0632143	0	0.0	406453.02	0.0	0.0	0	102709.575	83362.9	123507.475	96873.07	0	0.0	406453.02	0.0	0.0	2		
781	365.3010006814361	5.0720997	0	355391.32499999995	456377.66	165807.18	259584.195	0	388745.6425	233973.215	299916.2225	314525.28	0	355391.32499999995	456377.66	165807.18	259584.195	16		
782	325.3212314387747	5.2186084	0	0.0	1237410.15	0.0	0.0	0	254860.525	370350.525	305005.5	307193.6	0	0.0	1237410.15	0.0	0.0	20		
783	124.05868357482034	5.2339215	0	104275.235	0.0	1474031.675	0.0	0	0.0	634471.3	400533.65	543301.96	0	104275.235	0.0	1474031.675	0.0	-1	783.0	Massbank:FIO00518 Niacin
784	256.1006687201006	5.232841	0	415546.71	0.0	2853255.69	0.0	0	74265.515	1277249.735	867530.925	1049756.225	0	415546.71	0.0	2853255.69	0.0	15		
785	255.0975293174152	5.244729	0	3689613.725	243754.96500000003	23597620.55	958083.445	0	1367966.885	10962345.755	7327554.995	8831205.05	0	3689613.725	243754.96500000003	23597620.55	958083.445	15		
786	123.05546483612096	5.2456684	0	3217094.125	228727.465	21955749.875	733419.75	0	1162753.7275	9936209.35	6940306.275	8095721.8625	0	3217094.125	228727.465	21955749.875	733419.75	87		
787	245.18600091514224	5.25183	0	0.0	565818.5	398413.95	314225.8	0	0.0	239519.275	724713.175	314225.8	0	0.0	565818.5	398413.95	314225.8	-1		
788	126.091532965486	5.2739105	0	0.0	352410.4875	0.0	0.0	0	97716.18	71656.4925	89434.765	93603.05	0	0.0	352410.4875	0.0	0.0	-1		
789	143.11793403287362	5.2604194	0	120663.19	541119.4125	67174.2575	149429.575	0	209866.46	202076.515	205826.05	260617.41000000003	0	120663.19	541119.4125	67174.2575	149429.575	-1		
790	161.18391901802622	5.414431	0	1095742.865	788718.66	926189.17	1297045.175	0	907540.275	1008676.295	929805.1	1261674.2000000002	0	1095742.865	788718.66	926189.17	1297045.175	106		
791	146.16517715025742	5.435866	0	3626760.4	3144554.575	3095040.425	3362222.325	0	3641560.0	3262434.525	2203895.7	4120687.5	0	3626760.4	3144554.575	3095040.425	3362222.325	2	791.0	SPERMIDINE
792	292.0441693995393	5.404009	0	0.0	525590.25	0.0	0.0	0	112442.575	102486.75	174924.2	135736.725	0	0.0	525590.25	0.0	0.0	-1		
793	254.0884132324757	5.4072495	0	0.0	1693316.625	0.0	0.0	0	406568.1	365849.5	487343.3	433555.725	0	0.0	1693316.625	0.0	0.0	-1		
794	276.0703491550394	5.4073105	0	0.0	1016406.325	0.0	0.0	0	231045.14	239095.235	296547.725	249718.225	0	0.0	1016406.325	0.0	0.0	-1		
795	160.1808247683246	5.4297748	0	12456835.75	8839155.875	10712308.0	14844435.0	0	10299743.75	11463713.5	10326424.375	14762853.0	0	12456835.75	8839155.875	10712308.0	14844435.0	2	795.0	Putrescine_2-Pentanone (known isomers: 0; isobaric peaks in run: 4)
796	143.15432621110915	5.4615984	0	460767.965	330568.8325	345829.59	545428.775	0	383927.9	382814.2475	388219.13	527633.885	0	460767.965	330568.8325	345829.59	545428.775	-1		
797	182.09001327239068	5.4942265	0	209203.85	0.0	0.0	0.0	0	209203.85	0.0	0.0	0.0	0	209203.85	0.0	0.0	0.0	9	797.0	Massbank:CE000230 Tyrosine
798	208.08702272649444	5.5222015	0	0.0	0.0	0.0	178032.015	0	101689.25	76342.765	0.0	0.0	0	0.0	0.0	0.0	178032.015	18		
799	129.13874347729416	5.5098586	0	335787.3975	250737.9	280978.17000000004	377435.5975	0	358965.5525	299732.43	139337.0525	446904.03	0	335787.3975	250737.9	280978.17000000004	377435.5975	15		
