CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
67	338	11	0.766	18.011
100	125	11	0.8467	28.031
100	194	11	0.7418	55.990
42	125	11	0.8285	-16.954
42	510	11	0.8118	-46.005
56	338	11	0.8383	-17.026
52	194	11	0.759	1.004
51	84	11	0.805	4.031
83	84	11	0.7572	-18.010
51	194	11	0.7805	44.026
125	194	11	0.8148	27.959
51	125	11	0.8511	16.067
917	933	12	0.8933	0.000
73	210	13	0.9085	-14.015
79	210	13	0.9459	400.190
81	210	13	0.9596	12.000
89	210	13	0.9475	0.000
119	210	13	0.9564	-0.000
138	210	13	0.948	-0.000
187	210	13	0.93	0.000
206	210	13	0.9032	-14.016
210	255	13	0.9574	0.000
210	263	13	0.9141	0.000
17	76	13	0.9126	255.256
33	76	13	0.9148	116.062
75	76	13	0.9368	-18.011
76	204	13	0.9828	0.001
76	222	13	0.9821	0.001
76	333	13	0.9788	0.001
76	580	13	0.9585	0.001
76	585	13	0.9738	0.001
76	697	13	0.9177	0.001
76	712	13	0.9258	0.001
73	81	13	0.9153	-26.015
79	81	13	0.9206	388.190
81	89	13	0.9455	12.000
81	119	13	0.9628	12.000
